Sun Aug 23 07:56:15 PDT 2015 --  欠点者課題終わらんしんど～ㅅㅅ
Mon Aug 03 08:29:34 PDT 2015 --  引用とリツイやめｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗわし叩かれるやないかｗｗｗｗｗ金もねえクソガキがしゃしゃんな！とか普段チャレッソ〜とか言うてるお姉さんたちが豹変してくるやんｗｗｗｗｗｗｗｗｗｗ
Mon Aug 03 08:27:58 PDT 2015 --  我「だからごめんって〜遅れてごめんって言ってるじゃ〜んそろそろ許して？ね？」 明『絶対嫌…だって…5分でも長く一緒に居たかったのに…』 pic.twitter.com/LpVPiUKdzI
Mon Aug 03 08:24:18 PDT 2015 --  あのね〜金と時間のあるオババのお花畑ツイートが世界一需要ないと思う（小声）
Mon Aug 03 07:09:45 PDT 2015 --  女ってコワイ！！！！ https://twitter.com/the_8xx/status/628206025611476992 …
Mon Aug 03 07:09:22 PDT 2015 --  ハルニム大親友
Mon Aug 03 07:06:57 PDT 2015 --  ユウテタユウテタ https://twitter.com/the_8xx/status/628205256011223040 …
Mon Aug 03 07:06:21 PDT 2015 --  ハルニム？ pic.twitter.com/goJkQ7Ic9D
Mon Aug 03 07:06:19 PDT 2015 --  ディエイッに『さきかわいい』って言わせたんなら友達やめないであげる
Mon Aug 03 07:03:53 PDT 2015 --  そうそう最後のサイン会もいってん pic.twitter.com/USvQfvCbiw
Mon Aug 03 07:04:13 PDT 2015 --  佐吉のブラックリストちゃんハルニム
Mon Aug 03 07:04:48 PDT 2015 --  もうハルニムとおとももちやめるカラァ… pic.twitter.com/elWc1Yqj8W
Mon Aug 03 07:02:38 PDT 2015 --  ハルニムいちいちマスターさんの写真写り込んでくる
Mon Aug 03 07:03:19 PDT 2015 --  ハルニムだるいディエイッと話してるだるい pic.twitter.com/iNVrQHoZNf
Mon Aug 03 07:02:48 PDT 2015 --  無理めっちゃハルニムワロタ pic.twitter.com/YnYT88d4zw
Mon Aug 03 07:01:50 PDT 2015 --  ハルニム？ pic.twitter.com/3KzymFISXB
Mon Aug 03 02:20:20 PDT 2015 --  着丈が全然ちがう～！裾めっちゃロールアップしてるし移動カンの位置もウォヌくんは胸元なのにディノくんは肩の真上...かわいすぎる＞＜ pic.twitter.com/3uMjsS16CY
Sun Aug 02 10:19:39 PDT 2015 --  アンドロメダ見た！！！スイカクソかわいい！！！食べるの遅いのに理由あったんびびった！！！かわいい！！！！
Sun Aug 02 02:55:10 PDT 2015 --  ディエイッカワエイッ pic.twitter.com/dmFc7sl60V
Sun Aug 02 02:53:07 PDT 2015 --  カワエイッめっちゃカワエイッ pic.twitter.com/ZwApbqUtIi
Sun Aug 02 02:52:41 PDT 2015 --  いやこれは反則エイッ pic.twitter.com/UOtTmdOOUT
Sun Aug 02 02:36:03 PDT 2015 --  明日もだし死にたいディバイトッしんどい死にたい
Sun Aug 02 02:35:51 PDT 2015 --  あと3時間もあるんやけど死にたい
Sun Aug 02 02:35:27 PDT 2015 --  矯正したい！出っ歯治したい！無理！一生この歯抱えて生きていくとか無理！！！
Sun Aug 02 02:34:20 PDT 2015 --  もうディバイトッ長すぎつらたん
Sun Aug 02 02:32:58 PDT 2015 --  てゆかディエムッ進化しすぎｗｗｗｗｗｗｗｗｗｗ
Sat Aug 01 09:40:58 PDT 2015 --  首長族はヤりたくなったら「ねーねーヌナ〜」って擦り寄って甘えてくるやろ
Sat Aug 01 09:38:40 PDT 2015 --  ディエイッが『ムラムラ』って言うの想像したら無理なんか濡れてきた （違）めっちゃ可愛いんやもん
Sat Aug 01 09:36:55 PDT 2015 --  ファンクラブ名絶対エイティーンだってばファンの1足すってば絶対
Sat Aug 01 09:35:29 PDT 2015 --  ディエイｯとセックス想像できる奴この世に居ねえだろ無理ディエイッは童貞
Sat Aug 01 09:27:56 PDT 2015 --  ウォヌに変換してる無理胸熱
Sat Aug 01 09:23:18 PDT 2015 --  宿舎でヤりたぃ。。。「声出すなって」って言われても出ちゃうから。。。「これくわえてろ」って指くわえさせてホシい。。。指舐めてるとこ見て「お前エッロ」って我慢できなくなる。。。もちろんホシに。。。
Sat Aug 01 09:20:41 PDT 2015 --  浮上したけどみんな寝たん？
Sat Aug 01 07:40:46 PDT 2015 --  だれ？なんか来た^o^ pic.twitter.com/dwAK2J79Me
Sat Aug 01 07:48:52 PDT 2015 --  てぃんてぃんってなに知らねえ
Fri Jul 31 21:10:35 PDT 2015 --  生まれ変わるなら絶対ジョンハンがいい！！！ 神様お願い！！！！！ pic.twitter.com/HmoBpiUc8S
Fri Jul 31 08:49:18 PDT 2015 --  ここは日本です我愛ｲ尓
Fri Jul 31 08:44:21 PDT 2015 --  めっちゃポエムすご
Fri Jul 31 08:40:16 PDT 2015 --  もしも梅ねりと星がいるのなら 運命の出会いがあるなら 星はいったいどこで寄り道しているのかしら pic.twitter.com/Zu05o0Rhc6
Fri Jul 31 08:41:55 PDT 2015 --  ぉゃすみょんほっっ♡
Fri Jul 31 08:36:16 PDT 2015 --  ディエイッペンでかぁいい子ここだってば！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！もう！！！！！！！！！！！！！！！！！！
Fri Jul 31 08:31:37 PDT 2015 --  髪拾態勢完了！！！
Fri Jul 31 08:30:10 PDT 2015 --  今から刈り上げ
Fri Jul 31 08:26:14 PDT 2015 --  サ吉とパピヨンとひかりのエセ中国語ツイートつぼるからしんどい
Fri Jul 31 08:28:36 PDT 2015 --  いやまて中国語というと語弊がある
Fri Jul 31 08:28:20 PDT 2015 --  無理中国語しんどい
Fri Jul 31 08:25:31 PDT 2015 --  @the_8xx 既時遅、便漏奴
Fri Jul 31 08:24:51 PDT 2015 --  不我慢尿意 pic.twitter.com/Z1H2kowdjX
Fri Jul 31 08:23:18 PDT 2015 --  中国語不向
Fri Jul 31 08:19:00 PDT 2015 --  @Honey17angel @the_8xx 垢消
Fri Jul 31 08:17:37 PDT 2015 --  我一人違奴寂
Fri Jul 31 08:17:14 PDT 2015 --  ディエちゃんかっこいい〜かわいい （ディエイッの彼女） pic.twitter.com/bnSxwTKXgE
Fri Jul 31 08:13:22 PDT 2015 --  ジッジスの彼女ヅラ現る…仲間！！！！
Fri Jul 31 08:12:38 PDT 2015 --  自己紹介します！ ジス君と付き合っているアボカドです！
Fri Jul 31 08:11:42 PDT 2015 --  ザヮチソとジョンハンが似てるってこういうことだかんな？ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗわかってる？ｗｗｗｗｗｗｗｗｗｗ pic.twitter.com/t5z6THBUy6
Fri Jul 31 07:57:54 PDT 2015 --  パピ呼び逃げだる
Fri Jul 31 07:47:05 PDT 2015 --  だからディエィッの彼女ヅラどこ
Fri Jul 31 07:52:43 PDT 2015 --  オヨビデスカ〜 https://twitter.com/____rapperb/status/627128352256602112 …
Fri Jul 31 05:40:13 PDT 2015 --  公式公認コプルなんかな〜 pic.twitter.com/lv4vtY9pDM
Fri Jul 31 05:38:33 PDT 2015 --  ディエイッ+スイカ=カワイイ
Fri Jul 31 05:38:05 PDT 2015 --  スイカエイッ引きずるカラァ… pic.twitter.com/rHIggx6Qv0
Fri Jul 31 05:37:11 PDT 2015 --  薄味帽子可愛ディエイッ〜スイカを添えて～ pic.twitter.com/1QkMfy62CY
Fri Jul 31 05:33:21 PDT 2015 --  アンドロメダディエちゃん出たら後日見なあかんからしんどい萌え死ぬからしんどいもう嫌出ないで！！！！可愛いから出ないで！！！！
Fri Jul 31 05:30:38 PDT 2015 --  @the_8xx https://twitter.com/____rapperb/status/627091243705630720 …
Fri Jul 31 05:31:32 PDT 2015 --  指噛み（震）
Fri Jul 31 05:30:18 PDT 2015 --  ミョンホは爪噛むタイプっと…… pic.twitter.com/33zaKRtKSd
Fri Jul 31 05:30:27 PDT 2015 --  私はすいかになりたあああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああい pic.twitter.com/G5dZlkY0ki
Fri Jul 31 05:29:02 PDT 2015 --  ぷっ https://twitter.com/____rapperb/status/627093488991997952 …
Fri Jul 31 05:28:51 PDT 2015 --  ほしい動画ほしい絶対それかわいいやつ
Fri Jul 31 05:27:46 PDT 2015 --  ジュンがミョンホの肩に手を置こうとしたらミョンホの帽子がずれてジュンがそれを適当に抑えてかぶせたら逆にずれて画面から外れて帽子直すミョンホ可愛かったよ
Fri Jul 31 05:24:44 PDT 2015 --  ディエちゃんの薄さガチでマジでタイプなんだわ pic.twitter.com/7KJ8TI2lqc
Fri Jul 31 04:56:10 PDT 2015 --  だから帽子かっこよすぎ無理奴〜ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗはｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ pic.twitter.com/Drbw76l5of
Fri Jul 31 00:52:38 PDT 2015 --  え？ pic.twitter.com/77n2srxcqg
Thu Jul 30 21:40:16 PDT 2015 --  汗止まらん死んで
Sat Jul 18 07:39:39 PDT 2015 --  姫を一緒に護りませんか？✌︎ #SEVENTEENペンと猛烈に絡みたくて仕方ないのでSEVENTEENペンがRTしてくれたらフォローしますのでこれを見たSEVENTEENペンは是非RTして拡散してください pic.twitter.com/jXkefmLMLs
Thu Jul 30 19:52:39 PDT 2015 --  大きい玉ドル…大きい玉…大きい玉…大きい玉アイドル…大きい玉…大きい玉…大きい玉…大きい玉…大きい玉…大きい玉…大きい玉…大きい玉…
Thu Jul 30 19:29:39 PDT 2015 --  多方面の道を兼ねた多芸多才 大きい(ソク)玉ドル(ミン) #イソクミン ユンドヒョンを愛する #DK #SEVENTEEN 来週 #ミュービバンクで どのような活躍を見せてくれるか期待満タンに! https://twitter.com/kbs2stardust/status/626938541763788800 …
Thu Jul 30 18:00:22 PDT 2015 --  プレビュー保存してまう癖直さなフォルダえらいことなる
Thu Jul 30 10:35:18 PDT 2015 --  某グループの笑ってはいけないってのめっちゃ懐かしいネタ多すぎて笑ってる
Thu Jul 30 10:34:32 PDT 2015 --  過疎なん？
Thu Jul 30 10:32:44 PDT 2015 --  寝たんみんな寝たん
Thu Jul 30 10:32:27 PDT 2015 --  見た瞬間花男流れた pic.twitter.com/Gwuqnf47W8
Thu Jul 30 10:32:01 PDT 2015 --  オールモーペーラダアアアアイスｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗテヤンボダトタスハン〜ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ pic.twitter.com/u6q1ZWn5TU
Thu Jul 30 09:34:51 PDT 2015 --  「…ねえっ…ソクミンバレるって…こんな…っ…」「大丈夫だってみんな寝たし」「いやでもさすがに宿舎…」「大丈夫大丈夫、ほらチュー」
Thu Jul 30 09:30:58 PDT 2015 --  ディエちゃん常彼女にキヨウォキヨウォ言ってる
Thu Jul 30 09:24:51 PDT 2015 --  それ言われたら死す
Thu Jul 30 09:14:18 PDT 2015 --  クプス『もうお前らまとめて叩く…うおおおおおおおおおお！！！』 pic.twitter.com/JoeGdUcgmM
Thu Jul 30 09:12:44 PDT 2015 --  うん〜まあ〜そう言われるとそうよね〜うん〜
Thu Jul 30 09:11:35 PDT 2015 --  叩いて？ってゆう奴をまず彼女にしない
Thu Jul 30 09:11:04 PDT 2015 --  ディエちゃんに「叩いて？」って言っても『女の子叩いちゃダメだよ〜』って言うから優男
Thu Jul 30 09:10:13 PDT 2015 --  ディエイッに叩かれたい〜
Thu Jul 30 09:08:41 PDT 2015 --  星先輩が後ろから抱きついて来たから今ちょっと文字打つのしんどい／／／／／
Thu Jul 30 09:05:35 PDT 2015 --  ディエイッと付き合ったらミョンホって呼ぶ(*´∀｀*)
Thu Jul 30 09:05:05 PDT 2015 --  ディエイッの腕枕なぅ(*´>ω<`*)♡(*´>ω<`*)♡(*´>ω<`*)♡
Thu Jul 30 09:04:12 PDT 2015 --  星なら今アサイーの横で寝てるけど？
Thu Jul 30 09:03:33 PDT 2015 --  @the_8xx 『星、ミッツですッッッッ！！！！』 pic.twitter.com/WMxvXHJxeG
Thu Jul 30 09:02:04 PDT 2015 --  彼女ヅラ（笑）
Thu Jul 30 09:01:50 PDT 2015 --  これはあかんやつ pic.twitter.com/ZG0hb5OEO2
Thu Jul 30 09:01:27 PDT 2015 --  風呂入ったディエイッと(*´∀｀*)
Thu Jul 30 09:00:38 PDT 2015 --  『星っみっつです！！！！！！！』 pic.twitter.com/EfkHL4yBCM
Thu Jul 30 08:54:15 PDT 2015 --  ラクダって呟けばクプスTLなる？叩かれる？
Thu Jul 30 08:52:36 PDT 2015 --  彼女ヅラって一歩間違えれば叩かれる対象
Thu Jul 30 08:51:31 PDT 2015 --  ミンギュの友達ヅラするわ〜〜
Thu Jul 30 08:52:09 PDT 2015 --  あいつはディノの姉ヅラ
Thu Jul 30 08:51:51 PDT 2015 --  お前ら我好きすぎかよ〜ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Thu Jul 30 08:51:08 PDT 2015 --  うわ〜〜彼女ヅラ好きなんかよ〜〜うわ〜〜
Thu Jul 30 08:50:21 PDT 2015 --  うわ〜彼女ヅラやわ〜
Thu Jul 30 08:50:04 PDT 2015 --  チョーカーってツイートすれば一瞬でＴＬディエイッになる
Thu Jul 30 08:47:50 PDT 2015 --  TLがディノになることなんてこの先10年無さそう
Thu Jul 30 07:45:25 PDT 2015 --  わら ってわらって読んだらいいん？わらってなんの藁？
Thu Jul 30 07:39:36 PDT 2015 --  もう誰かサイン会てわエロ本渡せや（叩かれる）
Thu Jul 30 07:33:07 PDT 2015 --  見ろヤマモトこれ見ろヨンズェ
Thu Jul 30 05:42:42 PDT 2015 --  매실をやたらリクエストJB→君を噛んじゃいたい→JBデレる お前に言ったんじゃないwwww #2jae #JB #youngjae https://vine.co/v/eXw2nzgjMIw 
Thu Jul 30 07:27:38 PDT 2015 --  さざんが苦プス使うｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Thu Jul 30 07:25:36 PDT 2015 --  @____rapperb さんいちがさん さんにがろく さざんが 区プス！ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Thu Jul 30 07:26:36 PDT 2015 --  甲羅甲羅〜をユギョムがやで？無理ジェクありがとう！
Thu Jul 30 07:24:14 PDT 2015 --  てか今日のMカユギョムジェクのパート歌ってて震えた
Thu Jul 30 07:23:04 PDT 2015 --  苦プスやべ
Thu Jul 30 07:21:46 PDT 2015 --  @the_8xx クプスのが草
Thu Jul 30 07:20:05 PDT 2015 --  だからディエイッ人気かてｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ pic.twitter.com/ufp7pIRgBo
Thu Jul 30 07:10:31 PDT 2015 --  なにを勝手にｗｗｗｗｗｗｗｗｗｗ
Thu Jul 30 06:56:41 PDT 2015 --  シャイモン踊って動画upする！！！！(サキチが)
Thu Jul 30 06:59:46 PDT 2015 --  シャイニンダイモンのディエッパート結構ミニマム
Thu Jul 30 06:38:55 PDT 2015 --  はーい星先輩の耳の後ろ吸った奴正直に出てこーい pic.twitter.com/CEbgimLjZS
Thu Jul 30 06:29:31 PDT 2015 --  サ吉大丈夫かよ（笑）
Thu Jul 30 06:29:33 PDT 2015 --  あやべえリアルに小文字ぢ乱用奴みたいになってるちゃうで
Thu Jul 30 06:28:12 PDT 2015 --  疲
Thu Jul 30 06:25:42 PDT 2015 --  チョーカーｗｗｗｗｗ
Thu Jul 30 06:24:11 PDT 2015 --  マス男「首、どうしたの？赤くなってる」 ８「ああこれ？ううん大丈夫だよ」 マス男「誰かにやられた？」 ８「違う違う！ほんと大丈夫！」 マス男「気になるよ、すっごい不安だし…言って？」 ８「……チョーカーの付けすぎでさ」 マス男「」
Thu Jul 30 06:24:33 PDT 2015 --  まぢ病み我病疲終
Thu Jul 30 06:23:44 PDT 2015 --  可愛すぎるキャラ https://twitter.com/dk__17/status/626744698242072576 …
Thu Jul 30 06:21:13 PDT 2015 --  マスオディエちゃん書いてや
Thu Jul 30 06:20:11 PDT 2015 --  バイト終わりん！病みりん！りんりん！病み
Thu Jul 30 03:44:29 PDT 2015 --  まって絵アイコンなん？聞いてない聞いてない
Wed Jul 29 20:27:58 PDT 2015 --  だいぶ前に描いたナチュラル半分こ星８、、、、、、、何かの動画で見てから永遠にdr期 pic.twitter.com/0jhoeSwT3h
Wed Jul 29 21:54:30 PDT 2015 --  ゎたし下ネタも貶しも嫌ぃなんでブロックします^^
Wed Jul 29 21:42:41 PDT 2015 --  あるぱかどれに叩かれとん
Wed Jul 29 20:42:16 PDT 2015 --  めっちゃファボ頂いて嬉しいんだがこの辺でつい消し！！
Wed Jul 29 20:41:28 PDT 2015 --  ジャムジャム鬼難しいから諦めるディエちゃん教えてくれないかな
Wed Jul 29 20:38:09 PDT 2015 --  サキチガリガリやん
Wed Jul 29 19:47:12 PDT 2015 --  安堂ロイドも動画載せれるのね！すばらしいね！
Tue Jul 28 19:04:46 PDT 2015 --  ウォン宇治プライスレス pic.twitter.com/o4XHXTswNS
Tue Jul 28 18:32:33 PDT 2015 --  アイドルからしたら新規獲得してなんぼやねんから〜ｗｗｗｗｗ
Tue Jul 28 18:31:58 PDT 2015 --  新規様々じゃね？（爆笑）
Tue Jul 28 18:22:35 PDT 2015 --  ティントとリップ塗りたくってるからこれ唇荒れるわ
Tue Jul 28 09:04:34 PDT 2015 --  めっちゃ笑ったやんけｗｗｗｗｗ
Tue Jul 28 05:16:27 PDT 2015 --  「ソ、ソヒョニは何、何が好きなのぅ？」 「何って何ですか。」 「た、食べ物とか、す、すす好きなアイドルとか....」 「2PM」 「えっ」 pic.twitter.com/6XEw6M6ZVN
Tue Jul 28 05:21:23 PDT 2015 --  「オ、オオオッパ鍛えたら、どうかなぁ？」 「どうってつまり何ですか。」 「エヘ、か、カッコいいかなぁ？」 「えくそではカイオッパが好きです。」 「えっ」 pic.twitter.com/xV3mr6zQK4
Tue Jul 28 05:31:30 PDT 2015 --  「好きな食べ物は...」 「納豆」 「ぼ、ぼぼ僕もぉぅ！！！！」 「は？」(足が止まる) pic.twitter.com/fjZK7mMNhr
Tue Jul 28 08:59:59 PDT 2015 --  ええシュキラ公開放送やったん〜
Tue Jul 28 08:59:02 PDT 2015 --  [비디오프리뷰] 150728 슈키라 인천공항 공개방송 #세븐틴 #디에잇 #seventeen 徐明浩 pic.twitter.com/rWLNsJAvWi
Tue Jul 28 08:54:19 PDT 2015 --  あゆちんどうした？（笑）
Tue Jul 28 08:46:27 PDT 2015 --  捨てられるディノたまの気持ちも考えて（語弊あり） pic.twitter.com/neR3gHxo5q
Tue Jul 28 08:24:26 PDT 2015 --  #あなたのことが大好きなひとたち。 「ディノヤマ」 「アベは8月ログアウト」 「papiyon」 「カビ」 「ayu」 「サ吉エイッ」 「ぬまこ」 「ヒカリ」 「サ エ」 「マス男」 いつもありがとね。 http://appli-maker.jp/analytic_apps/18856/results/53429221 … やっぱりぃ
Tue Jul 28 08:27:51 PDT 2015 --  #あなたのことが大好きなひとたち。 「カビ」 「하루님。」 「ディノヤマ」 「ヒカリ」 「アベは8月ログアウト」 「サ吉エイッ」 「腹田ユー」 「サナギ」 「ayu」 「윤천사라」 いつもありがとね。 http://appli-maker.jp/analytic_apps/18856/results/53431427 …
Tue Jul 28 04:36:04 PDT 2015 --  芋時代ソクミンとヘリたんのあしがフォルダでこうなってもうトラウマになりそうなキモさ pic.twitter.com/xynznWlx9S
Tue Jul 28 08:42:47 PDT 2015 --  ホシヤマへ さあ、ほら、早く、 pic.twitter.com/PBAxsj5x9R
Tue Jul 28 08:36:42 PDT 2015 --  ディエカノ盲目すぎるむりｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Tue Jul 28 08:38:51 PDT 2015 --  真剣にそれは怖い https://twitter.com/dinodino_______/status/626053406445076481 …
Tue Jul 28 08:35:31 PDT 2015 --  星ちょう人気かよ
Tue Jul 28 08:34:07 PDT 2015 --  星にときめくことはないな〜
Tue Jul 28 08:33:35 PDT 2015 --  え、だって星って星ペンじゃない子もときめいたりするやろ？サイン会レポとか見て！そんな感じ！
Tue Jul 28 07:51:26 PDT 2015 --  やばすぎて言葉もでないから無言でりあちんに送りつけた pic.twitter.com/UC9McHeltg
Tue Jul 28 07:44:52 PDT 2015 --  いや無理やろなにこれえええ pic.twitter.com/1yA4Ts6bkw
Tue Jul 28 06:49:59 PDT 2015 --  変わってんのかな〜（？）
Tue Jul 28 06:49:19 PDT 2015 --  人って変われるから頑張る⤴︎ pic.twitter.com/3eIIa4pduR
Mon Jul 27 17:42:32 PDT 2015 --  ジュンフィ「お風呂に入るとき、まずどこから洗う？」　 ジス「湯舟」
Mon Jul 27 23:13:51 PDT 2015 --  昨日、ハンソルが女の子にフラれて落ち込んでいたスングァンをなぐさめようとして、「スングァナ、人間は顔じゃないぞ」 と言うところを、「スングァナの顔は人間じゃないぞ」 と言ってしまった。
Tue Jul 28 06:37:54 PDT 2015 --  バイトおわたん〜今日も可愛かった素敵だった
Mon Jul 27 23:49:03 PDT 2015 --  ヘロビのカムバ曲良すぎるかわいい
Mon Jul 27 22:45:01 PDT 2015 --  もうわかったからとりあえずディエイッが我に中国語教えればいい！！！！！！！！よろしく！！！！
Mon Jul 27 22:41:52 PDT 2015 --  あああなんで韓国語取ったんやろ自分バカか〜中国語取ればよかったまじ
Mon Jul 27 22:36:06 PDT 2015 --  姐姐
Mon Jul 27 22:34:05 PDT 2015 --  我的名字
Mon Jul 27 22:31:38 PDT 2015 --  次の活動とか絶対そろそろやんムリヤ〜金の用意ムリヤ〜ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ間に合わんｗｗｗｗｗｗｗｗｗｗ
Mon Jul 27 22:31:02 PDT 2015 --  ムリヤ〜チュウゴクゴムリヤ〜
Mon Jul 27 22:28:44 PDT 2015 --  ハオチ〜ミンハオチンチャハオチ〜
Mon Jul 27 22:27:06 PDT 2015 --  中国語覚える気ないから散れ
Mon Jul 27 22:28:12 PDT 2015 --  韓国行くなら割とガチで釜山に行きたい
Mon Jul 27 22:25:50 PDT 2015 --  タージャーハオミンハオウォーアイニーイムニダ
Mon Jul 27 22:23:55 PDT 2015 --  ディエイッより韓国語できる自信あるねんけど（爆笑）はあ中国語勉強しな（爆笑）
Mon Jul 27 10:20:08 PDT 2015 --  セブチボーダー20なんちょろやん（黙れ）
Mon Jul 27 09:50:23 PDT 2015 --  ディエイッって1つ間違えればとしおくん
Mon Jul 27 07:54:53 PDT 2015 --  いいなっいいなっ美人っていいな おいしいファンサに 甘々対応 美人がくるのを待ってるだろな pic.twitter.com/QvHRtveSe0
Mon Jul 27 07:47:54 PDT 2015 --  色白くなりたい！！！
Mon Jul 27 07:37:39 PDT 2015 --  #ツイートでわかる最近のあなたの10大ニュース ・ハルニムに巻き込まれた ・ディノヤマに負けた ・ポジヲのライバルになった ・計算というあだ名になった ・ホトトギスに心奪われた ・サ吉エイッが気になった ・アベの秘密を知っ…
Mon Jul 27 07:27:45 PDT 2015 --  星に頭おさえられて嬉しそうなディエちゃんみて私も嬉しい
Wed Jul 22 01:47:05 PDT 2015 --  How #the8 cares about his #Seungcheol #디에잇 #에스쿱스 #세븐틴 #GIF @pledis_17 cutis pic.twitter.com/r75FQMXwWW
Fri Jul 24 22:16:34 PDT 2015 --  “woozinoona: Me too #hansol me too #한솔 #버논 #호시 #순영 #석민 #승관 #디에잇 #세븐틴 pledis_17 pic.twitter.com/Lctc4LNQsQ”
Mon Jul 27 07:25:55 PDT 2015 --  #ツイートでわかる最近のあなたの10大ニュース ・魚無系になった ・セブチに心奪われた ・ヒカリを愛してしまった ・ペン厨になった ・セブチのことばかり考えた ・ディノヤマをペットにした ・サ エと仲良しに ・ディエイッに… http://appli-maker.jp/analytic_apps/9737/results/52910303 …
Mon Jul 27 07:22:55 PDT 2015 --  まってｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗディノヤマに依存しすぎｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗしんどいｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Mon Jul 27 07:22:11 PDT 2015 --  #普段のツイートからわかるあなたの悪い所 ・ディノヤマに依存しすぎ ・ソクミンに対する異常な執着 ・中学への愛が痛い ・セブチへの理解が足りない http://appli-maker.jp/analytic_apps/6618/results/52907070 …
Mon Jul 27 07:21:43 PDT 2015 --  #あなたの人生を狂わせているもの 10位 サナギ 9位 ホシペン 8位 サナギ 7位 サイン 6位 子 5位 ウォヌ 4位 格好良 3位 無理 2位 絶対 1位 ディノヤマ ホシいないの驚きと共にディノヤマどうした
Mon Jul 27 07:20:57 PDT 2015 --  ディエカノ（自称）
Mon Jul 27 07:12:39 PDT 2015 --  @the_8xx なんで1位ディエィッじゃないん
Mon Jul 27 07:11:28 PDT 2015 --  ク、クプス（）
Mon Jul 27 07:10:53 PDT 2015 --  #あなたの人生を狂わせているもの 10位 爆笑 9位 ペン 8位 セブチ 7位 クプス 6位 ディエイッ 5位 無理 4位 ディエ 3位 ミョンホ 2位 ディエ 1位 枚目 http://appli-maker.jp/analytic_apps/11485/results/52896501 …
Mon Jul 27 07:09:06 PDT 2015 --  もうディエイッなんでもできちゃう系男子すぎて私しんどいから！！！！ブレイキンロックヒップホップタット！！！なに！！！まじで私のタイプ！！！踊ろう一緒にさあ！！！
Mon Jul 27 07:07:53 PDT 2015 --  ジスさんの英語くそイケメンかよ
Mon Jul 27 07:06:54 PDT 2015 --  ノマンボインダンマリヤアアアアアアアアアア
Mon Jul 27 07:03:55 PDT 2015 --  合同コンパゼッケンの感じ変わってからめっちゃ嫌（爆笑）
Mon Jul 27 06:56:39 PDT 2015 --  @the_8xx 人数多すぎてディエイッッッ迷子かよ
Mon Jul 27 06:55:08 PDT 2015 --  はあ〜セブチも合同コンパか〜
Mon Jul 27 06:53:28 PDT 2015 --  ナミュセブチガッセか〜ヘロビはでない？
Mon Jul 27 06:52:48 PDT 2015 --  念願のヘミちゃまディエイッ2sがもう見れちゃうの？？？？？？？？？？るるるる？
Mon Jul 27 06:49:05 PDT 2015 --  あーww アイドル運動会、どうやら某グループのペン兼運動会スタッフから情報漏れがあったようで それでこのリストが流れてたみたいですww ただ公式には出てないので待ちましょ〜^^ pic.twitter.com/U5uex9pBJR
Mon Jul 27 06:45:44 PDT 2015 --  いやだから！！！アンドロメダの馬めっちゃ可愛い無理！！！！ムリヤ〜！！！ディエイッムリヤ〜！
Mon Jul 27 06:44:52 PDT 2015 --  私は…ディエイッのために…鳴くよ…（意味深）
Mon Jul 27 06:43:23 PDT 2015 --  #ディエイッッッならどうするホトトギス 鳴かぬなら 如何不鳴！？僕悪…？＞_＜御免…＞_＜大好…＞_＜ ホトトギス
