Thu Aug 13 04:11:27 PDT 2015 --  HAPPY BIRTHDAY pic.twitter.com/0KX6D3fORU
Sun Jan 04 14:02:49 PST 2015 --  Spring colors: Black Summer colors: Black Fall colors: Black Winter colors: Black
Sun Mar 29 06:44:55 PDT 2015 --  After you grab my ass pic.twitter.com/VxdXKF8ksA
Sat May 09 05:15:05 PDT 2015 --  Every damn day. pic.twitter.com/XySooa6gSq
Tue May 12 14:30:43 PDT 2015 --  Reminds me of @Jenna_Marbles & @JulienSolomita snapchat last night https://twitter.com/CHlLDHOODRUINER/status/598234977285894144 …
Tue May 12 09:04:02 PDT 2015 --  .@, -? #
Sun May 10 18:33:31 PDT 2015 --  totally me pic.twitter.com/65Fz6kKK5h
Tue May 12 11:19:03 PDT 2015 --  pic.twitter.com/rPDPOCeTtu
Mon May 11 20:15:00 PDT 2015 --  Wow, time flies. https://instagram.com/p/2kQBnQPwUl/ 
Tue Jul 01 21:40:17 PDT 2014 --  either i'm high or this nug of weed has eyes and is staring at me pic.twitter.com/cV5FrOyiHi
Sun May 10 21:05:00 PDT 2015 --  I can't even breathe pic.twitter.com/JmdWIrJ4ie
Sun May 10 21:27:35 PDT 2015 --  Absolutely in love with my lockscreen #Simba #TheLionKing #Disney https://instagram.com/p/2hziUDvwSu/ 
Sun May 10 14:03:04 PDT 2015 --  I've been wanting to play Crash Bandicoot and Spyro for a while now so I busted out my old PS1… https://instagram.com/p/2hAqoDvwel/ 
Sun May 10 12:05:13 PDT 2015 --  Happy Mother's Day! pic.twitter.com/0HQIrW8Q8M
Sat May 09 19:42:57 PDT 2015 --  When niggas get too hype in the club pic.twitter.com/gV254Yh7zm
Sat May 09 19:51:36 PDT 2015 --  ??? pic.twitter.com/eM8zLXpktu
Fri May 08 15:31:07 PDT 2015 --  all in a day's work 2 pic.twitter.com/dGRqDjPmZx
Fri May 08 15:30:58 PDT 2015 --  all in a days work pic.twitter.com/AhRwiKSywr
Fri May 08 00:21:17 PDT 2015 --  Once again, same lol. https://instagram.com/p/2aZB4EvwWq/ 
Thu May 07 22:41:25 PDT 2015 --  Same. https://instagram.com/p/2aNmgVvwco/ 
Wed May 06 23:17:01 PDT 2015 --  #Virgos are the best to call when shit needs to be handled, they get straight to the point & have no time for game playing.
Wed May 06 14:44:04 PDT 2015 --  I haven't been liking the way I look lately I feel like I look like shit and it makes me feel shitty.
Wed May 06 11:36:21 PDT 2015 --  Preach! https://twitter.com/AboutVirgos/status/596015825972305920 …
Tue May 05 23:47:05 PDT 2015 --  #Virgos would love to vent to someone, but sometimes they feel like no one really cares.
Sat May 02 22:08:37 PDT 2015 --  This is accurate pic.twitter.com/fSv4H4m2Io
Fri May 01 22:28:32 PDT 2015 --  Caught the perfect Oliver Blep while he was cuddling me https://instagram.com/p/2KvW1nvwfE/ 
Thu Apr 30 22:09:28 PDT 2015 --  Lol https://instagram.com/p/2IIYY8vwZr/ 
Wed Apr 29 00:37:00 PDT 2015 --  Michael Keaton in the makeup chair for Beetlejuice, circa 1987. pic.twitter.com/kAigRl3BRK
Tue Apr 28 21:30:18 PDT 2015 --  From earlier today https://instagram.com/p/2C6TwOPwRE/ 
Sun Apr 26 17:09:12 PDT 2015 --  Rather be here pic.twitter.com/HCQDvWQ3eb
Sun Apr 26 19:55:49 PDT 2015 --  This deserves endless retweets pic.twitter.com/JNRBJfY4NN
Sun Apr 26 23:47:02 PDT 2015 --  #Virgo's isn�t flakes. If they don't want to do something they just don't want to do it.
Sun Apr 26 17:06:38 PDT 2015 --  this. pic.twitter.com/j6jtmqbyoe
Tue Apr 21 10:32:30 PDT 2015 --  Yes!!! #CaliforniaAdventure #Disney #Sully https://instagram.com/p/1vtdxrPwXe/ 
Sat Apr 11 19:29:01 PDT 2015 --  When you tell everybody you got captain in your cup and they think it's Morgan but really it's Crunch pic.twitter.com/wu0YEPBrvM
Sun Apr 19 16:01:17 PDT 2015 --  Peace out Bitches! Catch us riding Pirates and Space Mountain all day! #Disney #Disneyland… https://instagram.com/p/1rJgH8PwZm/ 
Sat Apr 18 22:23:47 PDT 2015 --  Packed & ready for our Disney trip tomorrow, I'm so excited! #DisneyTrip #Disneyland… https://instagram.com/p/1pQeq9PwVv/ 
Sat Apr 18 19:01:21 PDT 2015 --  I had jon slide my BC under the bathroom door cause I was pooping & he did hahah
Fri Apr 17 21:46:52 PDT 2015 --  Lmao who did this!? . https://vine.co/v/ezgaTeBqirn 
Fri Apr 17 21:39:21 PDT 2015 --  @Jaclynhill this sooo made me think of you https://vine.co/v/Ob3EUW7zwvi 
Thu Apr 16 08:43:17 PDT 2015 --  Me & Pyro bestmates4evea http://imgur.com/cJdo8k6 
Wed Apr 15 10:36:17 PDT 2015 --  Wait for it... http://twitter.com/A_Geechi/status/587637663647293440/video/1 …
Mon Apr 13 10:51:24 PDT 2015 --  Good morning! https://instagram.com/p/1bJRJLPwb-/ 
Sun Apr 12 22:32:47 PDT 2015 --  I wedged lily in jons arms so she can cuddle him for a bit, she didn't want anything to do with it lol. https://instagram.com/p/1Z0vYkPwXK/ 
Sun Apr 12 21:29:51 PDT 2015 --  Our shirts for Disneyland next week! we're so excited #Disney #Disneyland https://instagram.com/p/1ZtiZ0PwQA/ 
Sat Apr 11 22:21:52 PDT 2015 --  me in a relationship pic.twitter.com/PMupy9nfs9
Fri Apr 10 00:09:18 PDT 2015 --  Jon & I were talkin about moving to the East Coast today & it sounds awesome.
Tue Apr 07 22:07:38 PDT 2015 --  Literally been in bed sick af all day. I just wanna feel better now.
Sun Apr 05 15:57:35 PDT 2015 --  Happy Easter, Jon needs to find the eggs lol. https://instagram.com/p/1HF8w7PwY7/ 
Fri Apr 03 15:44:57 PDT 2015 --  Happy birthday Mom, I love you. https://instagram.com/p/1B66bhvwUQ/ 
Wed Apr 01 21:06:08 PDT 2015 --  when stress is consuming you but you're acting chill pic.twitter.com/3X08YV5VHw
Wed Apr 01 12:29:16 PDT 2015 --  Feeling like shit today cause my period decided to show up after being MIA for 2 months
Tue Mar 31 21:17:01 PDT 2015 --  #Virgos are prone to isolating themselves from everyone when in a bad mood.
Mon Mar 30 22:02:54 PDT 2015 --  Anything to get the eyebrows on Fleek https://vine.co/v/O93WeXEVwiV 
Mon Mar 30 23:07:28 PDT 2015 --  Just do it pic.twitter.com/H1FwUFJNwf
Mon Mar 30 14:55:59 PDT 2015 --  Spring cleaning jams #ISMFOF https://instagram.com/p/03iIOJPwSd/ 
Mon Mar 30 10:54:05 PDT 2015 --  Oliver is 5yrs old today! My baby boy has and always will be a mommas boy https://instagram.com/p/03GciYvwb7/ 
Mon Mar 30 00:38:41 PDT 2015 --  I am SOOO ready for this trip with Jon! Let the countdown begin #DisneyTrip #SoExcited #Disneyland https://instagram.com/p/02ABM0PwYp/ 
Sun Mar 29 22:41:33 PDT 2015 --  TWD has me like.. https://instagram.com/p/01ynUlvwc2/ 
Sun Mar 29 21:59:04 PDT 2015 --  Sterling lays down right in front of us and strikes a pose lol https://instagram.com/p/01twQoPwXR/ 
Sat Mar 28 19:54:12 PDT 2015 --  There's nothing more annoying than my dad ignoring my phone calls.
Wed Mar 25 22:32:25 PDT 2015 --  Lost a friend from school to suicide today, my heart is heavy for his family and his little son.
Tue Mar 24 22:40:54 PDT 2015 --  Lookin good Dexter pic.twitter.com/kQMISNsCXr
Wed Mar 25 12:23:24 PDT 2015 --  Yes I have been a victim. But stick thin eyebrows are not okay anymore. It's 2015. Brow dip baby. B R O W D I P #errybodysaidamen
Tue Mar 24 11:34:13 PDT 2015 --  These just came in the mail from jon https://instagram.com/p/0nuRPmvwU_/ 
Tue Mar 24 10:08:05 PDT 2015 --  Today marks one year that Ive been happily married to the person I'm so happy to call my husband I… https://instagram.com/p/0nkaffvwTA/ 
Mon Mar 23 10:48:27 PDT 2015 --  Never fails, every damn monday https://instagram.com/p/0lEPIcvwWx/ 
Sun Mar 22 14:01:16 PDT 2015 --  When your baby comes out looking like they got three kids and a mortgage pic.twitter.com/KLT5YDcEVl
Sun Mar 22 22:08:41 PDT 2015 --  How I would look with a long Ombré feat yrcupoftea's Veronica wig lol. https://instagram.com/p/0jtSiWvwVn/ 
Sat Mar 21 23:40:10 PDT 2015 --  My home screen and lock screen are two different Disney photos, I'm itching for our next trip!
Fri Mar 20 20:58:14 PDT 2015 --  Squad. https://instagram.com/p/0eboxPvwco/ 
Wed Mar 18 10:36:23 PDT 2015 --  a thots favorite lipstick http://twitter.com/CHlLDHOODRUINER/status/578231003468193792/photo/1pic.twitter.com/A4NQIYsidj 
Tue Mar 17 21:36:28 PDT 2015 --  Just when you thought it was all over pic.twitter.com/NvncgqKivb
Tue Mar 17 21:23:24 PDT 2015 --  When I'm in public by myself lol. https://instagram.com/p/0WwIhFPwWu/ 
Sat Mar 14 20:28:18 PDT 2015 --  Wing Stop and Terminator 2 with my babe https://instagram.com/p/0O7cTIPwVl/ 
Sat Mar 14 00:01:49 PDT 2015 --  No filter needed! @alexusdislexic styled my hair today and Im completely obsessed #PurpleHair… https://instagram.com/p/0MvFOvPwUz/ 
Fri Mar 13 23:14:21 PDT 2015 --  Car selfie from today #PurpleHair #Selfie https://instagram.com/p/0MppmOvweL/ 
Fri Mar 13 21:47:01 PDT 2015 --  #Virgo is one of the most easily annoyed signs.
Fri Mar 13 13:27:27 PDT 2015 --  Got my hair curled at work today and I'm in love with it https://instagram.com/p/0Lme-gPwQz/ 
Thu Mar 12 17:50:07 PDT 2015 --  When Bam drop kicked Ryan... pic.twitter.com/bMMgsLcIcx
Tue Mar 10 19:01:07 PDT 2015 --  This man rescued this pitbull from being a bait dog and this is them being reunited. (For anyone having a bad day) pic.twitter.com/JN9aHSO6b8
Tue Mar 10 14:57:24 PDT 2015 --  When Rugrats used to be on in the morning u wake up like pic.twitter.com/2GaqFKHCt2
Tue Mar 10 15:12:10 PDT 2015 --  Uggghhh I dont want this! I need to be somewhere cold. https://instagram.com/p/0EEFWMvwWG/ 
Tue Mar 10 10:00:03 PDT 2015 --  What Disneyland snack brings out your #DisneySide? pic.twitter.com/cNgY45vEy7
Mon Mar 09 21:49:57 PDT 2015 --  HOMYGOD pic.twitter.com/3wF8tYVLQz
Tue Mar 10 13:27:33 PDT 2015 --  Me lmfao I mean if you wanna send nudes I dont mind those also lol https://instagram.com/p/0D4HI5PwSZ/ 
Mon Mar 09 22:47:56 PDT 2015 --  #TipsForGuys pic.twitter.com/3Aucx3gHo6
Mon Mar 09 20:26:08 PDT 2015 --  THE GAME HAS BEEN CHANGED pic.twitter.com/udAP08sqHM
Mon Mar 09 01:49:33 PDT 2015 --  Can't sleep, so I'm obsessing over this song https://instagram.com/p/0ADb-CPwef/ 
Mon Mar 09 00:27:16 PDT 2015 --  Why has it taken me this long to finally follow @Jaclynhil on twitter?! I've been missing out on alot of great stuff!
Sun Mar 08 21:00:13 PDT 2015 --  oh my god pic.twitter.com/Vz4qQwk8dX
Sat Mar 07 22:47:00 PST 2015 --  #Virgos are not the overly mad/angry type. They're more of the overly annoyed type.
Sat Mar 07 14:24:02 PST 2015 --  NEW VIDEO! HAUL: CLOTHING, BEAUTY, + BRAS http://youtu.be/_fQYEP-Z-w0  RT if you love watching hauls
Fri Mar 06 21:47:03 PST 2015 --  People often mistake a #virgos straight-forwardness as them being rude.
Fri Mar 06 22:47:00 PST 2015 --  #Virgo will cut you off like they never knew you.
Fri Mar 06 12:50:20 PST 2015 --  I need to do this soon pic.twitter.com/A3i4ipo7i0
Fri Mar 06 00:02:41 PST 2015 --  Back to my true natural color. My boo biscuit @MasonRFenty did his magic on me once again … https://instagram.com/p/z4PsASvwZV/ 
Wed Mar 04 23:19:02 PST 2015 --  Me as a parent pic.twitter.com/fgJXTsOPWl
Wed Mar 04 22:21:47 PST 2015 --  GLOCKAMOLE pic.twitter.com/SslIBE4k5v
Mon Mar 02 19:45:05 PST 2015 --  Sterling laying on olivers butt https://instagram.com/p/zwD0uJPwQ7/ 
Mon Mar 02 09:59:19 PST 2015 --  This is how EVERY reality TV show be like. I'm hollering pic.twitter.com/IAVaS805J4
Fri Feb 27 15:33:21 PST 2015 --  “ @TittySlapMe: Hold Up, LMAO http://twitter.com/jvson4/status/571010187525431296/photo/1pic.twitter.com/kXOtSYR7L8 ” I'm fucking doing this
Thu Feb 26 19:47:06 PST 2015 --  Drunk @OMGchad & his wild kitty are so cute!!
Wed Feb 25 23:17:04 PST 2015 --  #Virgos have sharp tongues and can be brutally honest.
Wed Feb 25 20:06:11 PST 2015 --  Have a selfie from my snapchat earlier today #Lashes #Selfie https://instagram.com/p/zjOQ6iPwfr/ 
Tue Feb 24 21:49:20 PST 2015 --  Lmao don't do that to Shakespeare https://vine.co/v/OQY27dbiTKu 
Wed Feb 25 01:17:04 PST 2015 --  #Virgo needs their practical and emotional needs cared for by a partner.
Tue Feb 24 20:51:09 PST 2015 --  :( pic.twitter.com/ZhmwQgoGDf
Tue Feb 24 20:23:58 PST 2015 --  When u accidentally type yoy instead of you pic.twitter.com/JN8AxsLqbf
Tue Feb 24 19:00:18 PST 2015 --  Seriously pic.twitter.com/ZjTnvP9odt
Tue Feb 24 19:43:36 PST 2015 --  Where you going bitch https://vine.co/v/OQlWgxzQVBU 
Tue Feb 24 14:37:58 PST 2015 --  When a girl actin white girl wasted https://vine.co/v/OUvO0q5TKVt 
Mon Feb 23 01:23:03 PST 2015 --  I got the lights on the entertainment center to work http://instagram.com/p/zcEJHMPwZI/ 
Sun Feb 22 00:04:36 PST 2015 --  I love that my babies get along, lily loves oliver so much. http://instagram.com/p/zZWXnxvwUB/ 
Sat Feb 21 20:15:25 PST 2015 --  Just helpin out the homie, and the girl lmfao http://instagram.com/p/zY8I92PwTs/ 
Sat Feb 21 15:41:59 PST 2015 --  I love it when my goodies come early elfcosmetics #elfarrivals #Goodies #Makeup http://instagram.com/p/zYc2PRPwaU/ 
Wed Feb 18 11:24:03 PST 2015 --  winter looks: wearing a blanket over your shoulders like an aging king and looking over your kingdom with weary malaise
Sun Feb 15 22:47:00 PST 2015 --  #Virgo wants to feel all the attention from their lover.
Sun Feb 15 20:02:29 PST 2015 --  Vegas dry heat and my nose don't mix well. Bloody selfies are cool though. http://instagram.com/p/zJd5CYPwZS/ 
Sun Feb 15 01:17:05 PST 2015 --  #Virgo women are highly sexual, they're just discreet about it.
Sat Feb 14 22:47:01 PST 2015 --  #Virgos are very smart. They always know when someone is trying to play them.
Sat Feb 14 22:47:19 PST 2015 --  Samesies pic.twitter.com/XxEP4KOBPv
Sat Feb 14 23:47:01 PST 2015 --  #Virgos usually know when something is wrong, they can feel it.
Fri Feb 13 18:36:01 PST 2015 --  Randomly went and got a Friday The 13th tattoo with yrcupoftea today. http://instagram.com/p/zEKZ9evwcN/ 
Fri Feb 13 10:00:50 PST 2015 --  I basically have two moods, either lets do something spontaneous and awesome, or let's just lay in bad all day and forget the world exists
Wed Feb 11 20:27:39 PST 2015 --  the noise i just made over this was indescribable. pic.twitter.com/eGZkKoP477
Tue Feb 10 15:04:01 PST 2015 --  I was already here earlier, oh well round 2 with Thotimus Prime @ Super Burger Drive In http://instagram.com/p/y8DwnBPwY3/ 
Sat Feb 07 22:47:00 PST 2015 --  When it comes to dealing with a #Virgo - know when it's time to play & when it's time to get serious. That's It.
Sat Feb 07 23:47:08 PST 2015 --  You can always feel comfortable around a #Virgo. They give off a laid-back, non-judgemental vibe.
Sun Feb 08 00:17:05 PST 2015 --  A #Virgo will either tell you exactly what they think or stay silent.
Fri Feb 06 22:47:53 PST 2015 --  Lily demands oliver to clean her all the time, she loves it so much http://instagram.com/p/yylqjNvwcw/ 
Fri Feb 06 20:17:00 PST 2015 --  Though #virgos are caring and considerate, they can get irritated quickly.
Fri Feb 06 15:47:56 PST 2015 --  Eww why TF does it have to start getting warm again http://instagram.com/p/yx1m1Hvwdi/ 
Fri Feb 06 12:57:18 PST 2015 --  My satellite radio is working! I'm probably gonna jinx it but I'm so excited! http://instagram.com/p/yxiFA5PwcW/ 
Thu Feb 05 00:26:09 PST 2015 --  I really need this right now pic.twitter.com/gTzV0qW9Ie
Thu Feb 05 17:15:44 PST 2015 --  The loving message Jon leaves me on one of the candies I got him for Valentine's day http://instagram.com/p/yva3BXvwbA/ 
Fri Jan 23 00:11:24 PST 2015 --  I basically have two moods, either lets do something spontaneous and awesome, or let's just lay in bed all day and forget the world exists
Wed Feb 04 23:17:02 PST 2015 --  #Virgo is usually interested for a short time, they have constant ideas in their head & cannot stay focused on one, once they've grown bored
Tue Feb 03 15:06:45 PST 2015 --  I already broken off all my nails from anxiety might as well lose my hair
Tue Feb 03 15:06:06 PST 2015 --  Feeling like I'm going to rip my hair off
Sun Feb 01 18:48:22 PST 2015 --  Just posted a photo http://instagram.com/p/ylSR_sPwUD/ 
Thu Jan 29 15:47:09 PST 2015 --  shit got me dead http://vine.co/v/OXXeZOYgU0w 
Thu Jan 29 14:35:03 PST 2015 --  Yay my own name tag, I didn't even have one when I was a GSA lol http://instagram.com/p/ydG564PwR4/ 
Tue Jan 27 07:34:36 PST 2015 --  Home is where your cat is;-) pic.twitter.com/7kizeqfPRe
Tue Jan 27 20:42:34 PST 2015 --  MOOD pic.twitter.com/Yuj1kExMVP
Mon Jan 26 02:30:10 PST 2015 --  Milky Way Over Australia pic.twitter.com/RKZfUpQJNK
Fri Jan 23 19:30:11 PST 2015 --  Radio Mast Milkyway. Southern Finland pic.twitter.com/TrpHTJW56w
Thu Jan 22 19:06:31 PST 2015 --  The Eye Of The Universe (180 Degree Panorama Over Australia) pic.twitter.com/CzMDgvcjyL
Tue Jan 27 21:30:53 PST 2015 --  snapchat update got me like pic.twitter.com/FvBcuZRlvS
Tue Jan 27 21:50:37 PST 2015 --  I see where I got my eating habits from pic.twitter.com/69UJLjojSZ
Mon Jan 26 15:59:41 PST 2015 --  Lazy boys, they take after me http://instagram.com/p/yViNM9PwRQ/ 
Sat Jan 24 20:34:36 PST 2015 --  Me running for 5 seconds https://vine.co/v/OzaemAptXqV 
Sat Jan 24 20:51:46 PST 2015 --  Thug life pic.twitter.com/s7RHnZcPvy
Sat Jan 24 21:47:01 PST 2015 --  #Virgos are the best to call when shit needs to be handled, they get straight to the point & have no time for game playing.
Sat Jan 24 14:17:04 PST 2015 --  #Virgos remember every little detail about someone they love, not because they remind them, but because they actually pay attention.
Sat Jan 24 15:01:42 PST 2015 --  grab ur own butt . love urself
Sat Jan 24 17:24:36 PST 2015 --  I colored a masterpiece today lol http://instagram.com/p/yQiVauvwSP/ 
Thu Jan 22 22:47:00 PST 2015 --  #Virgo are not afraid to say the most cruel truth when you need to hear it.
Thu Jan 22 19:39:36 PST 2015 --  pic.twitter.com/rJgrV7jOb7
Wed Jan 21 23:17:02 PST 2015 --  #Virgos have sharp tongues and can be brutally honest.
Thu Jan 22 05:05:10 PST 2015 --  I HATE WHEN BLACK CLOTHES ARE A DIFFERENT TYPE OF BLACK AND IT DOESNT MATCH
Thu Jan 22 14:43:39 PST 2015 --  How white people run out of a house fire vs. black people https://vine.co/v/hbaZmZm09LX 
Wed Jan 21 19:17:12 PST 2015 --  crying pic.twitter.com/DRdte2cME3
Wed Jan 21 20:36:56 PST 2015 --  Sweet jesus, Chris Pratt as Indiana Jones http://instagram.com/p/yJJ9ekvwR6/ 
Wed Jan 21 18:51:13 PST 2015 --  pic.twitter.com/awmrk95V1z
Wed Jan 21 11:55:00 PST 2015 --  http://instagram.com/p/yIOOyDvwZB/ 
Wed Jan 21 11:38:28 PST 2015 --  Tryna hit them high notes while I'm cleaning. Music makes me feel better http://instagram.com/p/yIMVshPwV7/ 
Mon Jan 19 21:53:19 PST 2015 --  Me every single night pic.twitter.com/ki5BBL1NrY
Tue Jan 20 11:36:37 PST 2015 --  honestly don't feel like dealing with anyone today.
Tue Jan 20 12:08:03 PST 2015 --  I feel like I should go to some sort of doctor, for health and mental reasons.
Sun Jan 18 19:36:02 PST 2015 --  The list of people I trust pic.twitter.com/EqTgGxiBGI
Sat Jan 17 23:46:07 PST 2015 --  Four years ago. @nessaXcupcake http://timehop.com/c/fup:10150125630735199:10152553411520199:6152627:4b86a … pic.twitter.com/LzysIJ6hbr
Sat Jan 17 17:38:48 PST 2015 --  me right now pic.twitter.com/vkC3QWgI1H
Sat Jan 17 18:51:55 PST 2015 --  The Best Candy Ever! pic.twitter.com/j3vQSJbJ8Z
Sat Jan 17 08:48:13 PST 2015 --  Drake real af lmao http://vine.co/v/OjawY6X9tKF 
Sat Jan 17 13:40:03 PST 2015 --  "I have the best boyfriend" pic.twitter.com/dfddur2GAD
Sat Jan 17 15:53:49 PST 2015 --  when you kinda wanna do it but not really pic.twitter.com/xPdlsKWz7v
Sat Jan 17 16:04:44 PST 2015 --  Got myself a beautiful necklace #Octopus #Heart http://instagram.com/p/x-XoX5PwcW/ 
Fri Jan 16 04:47:13 PST 2015 --  #Virgo are not in a bad mood, everyone is just annoying�
Wed Jan 07 12:35:52 PST 2015 --  NO seriously, this is the funniest thing I've seen 2015 RT @UncleTrini: Top 3 curves ever https://vine.co/v/hYdednQB0jY 
Thu Jan 15 19:06:08 PST 2015 --  better than chipotle any day pic.twitter.com/bE5RDsWxBe
Thu Jan 15 10:28:53 PST 2015 --  My anxiety has been high this past 2 weeks
Wed Jan 14 20:47:03 PST 2015 --  #Virgos don't like be forced into communication. If they don't feel like talking, leave them alone.
Wed Jan 14 19:17:01 PST 2015 --  A #Virgo still loves with some type of guard up. It takes time for for them let their guard down completely.
Wed Jan 14 19:51:20 PST 2015 --  nope pic.twitter.com/g741Pr0JME
Wed Jan 14 16:49:55 PST 2015 --  Kiki was being wild and was rolling around gettin all dirty http://instagram.com/p/x2uao7vwUB/ 
Wed Jan 14 15:01:26 PST 2015 --  Wild Panther kiki http://instagram.com/p/x2iAELPwQF/ 
Tue Jan 13 20:01:30 PST 2015 --  When you see your best friend talking to someone you hate pic.twitter.com/PpCGPKGLDJ
Tue Jan 13 22:08:01 PST 2015 --  I didn't have a very good day today
Tue Jan 13 21:48:25 PST 2015 --  Sterling sass eyes lol http://instagram.com/p/x0ryCyPwVI/ 
Mon Jan 12 11:31:58 PST 2015 --  Kiki cat being a wild animal lol, best picture of him! black_cats_of_ig #BlackCats #ThoseTeefs http://instagram.com/p/xxAcErPwRC/ 
Mon Jan 12 11:07:09 PST 2015 --  Black kitty greets me again such a lovie cat! #blackcats http://instagram.com/p/xw9mYmvwc4/ 
Mon Jan 12 09:50:14 PST 2015 --  Getting mike serviced & this baby is right in front of me ugh it's so beautiful #KIASoul #Kia… http://instagram.com/p/xw0y-KPweh/ 
Sun Jan 11 20:37:08 PST 2015 --  I feel so sexy when I slip on my fishnet stockings ; ) https://vine.co/v/MPzPJ2YMbAj 
Sun Jan 11 03:56:25 PST 2015 --  squad goals pic.twitter.com/3AYH47y9qc
Sat Jan 10 19:34:20 PST 2015 --  Thank you all so much! http://instagram.com/p/xsuDTvPweb/ 
Tue Jan 06 21:18:33 PST 2015 --  "What's your main goal in life" pic.twitter.com/Csb1PswUap
Tue Jan 06 21:23:27 PST 2015 --  I'm weak https://vine.co/v/bQ7Ww0wEKTa 
Mon Jan 05 20:39:49 PST 2015 --  same pic.twitter.com/eDkG3iRepu
Sun Jan 04 21:17:01 PST 2015 --  When someone sends you the same snapchat as their story. pic.twitter.com/LvGNonWPK1
Sun Jan 04 20:58:18 PST 2015 --  I still need models to pass my training, help a homie out and come get waxed or pass this along to… http://instagram.com/p/xda5EdPwak/ 
Sat Jan 03 21:12:46 PST 2015 --  Amen honey http://instagram.com/p/xa3wJUPweu/ 
Sat Jan 03 15:41:47 PST 2015 --  I need your help, pass this along to friends, family, etc. #EuropeanWaxCenter #FreeWax #Waxing http://instagram.com/p/xaR3_wPweW/ 
Sat Jan 03 00:17:09 PST 2015 --  #Virgos love feeling appreciated. Show them you're grateful for them, and their love will continue!
Fri Jan 02 13:30:49 PST 2015 --  Elmo murdered that whip http://vine.co/v/OwlH7ejiIIE 
Fri Jan 02 14:33:16 PST 2015 --  Me when my days are just way too long https://vine.co/v/OXbYzWm9jlq 
Fri Jan 02 15:27:31 PST 2015 --  When yo cousin eat yo last toaster strudel http://vine.co/v/OdZ1Amq3M0L 
Fri Jan 02 16:25:53 PST 2015 --  pic.twitter.com/XHQpAcbjDx
Fri Jan 02 17:26:47 PST 2015 --  "Choose the color you want" pic.twitter.com/nxK8BdzR8g
Fri Jan 02 17:28:50 PST 2015 --  HE CHOKED HIM LIKE HOMER CHOKES BART http://vine.co/v/OHZWQ9P09tu 
Thu Jan 01 10:55:16 PST 2015 --  Today is just another day, same as yesterday and tomorrow.
Thu Jan 01 10:58:08 PST 2015 --  If you really wanted to change, it would happen the day you decided to make that change, not putting it off for a different year.
Thu Jan 01 12:30:53 PST 2015 --  "new year new me" "page 1 of 365" "2014 feels like yesterday" "I haven't showered since 2014" pic.twitter.com/zPwDJtpn1O
Thu Jan 01 00:21:38 PST 2015 --  Happy new year bitches http://instagram.com/p/xTe-63vwbd/ 
Wed Dec 31 17:00:13 PST 2014 --  Be safe tonight, not stupid pic.twitter.com/4fthdyr0gA
Wed Dec 31 18:43:00 PST 2014 --  am i the only one who feels like christmas didn't even happen
Wed Dec 31 20:37:43 PST 2014 --  pic.twitter.com/u6IViIaRpF
Wed Dec 31 21:27:17 PST 2014 --  Oliver is asleep on my hand all weird lol. I'm in bed with jon & my cats, happy as can be Happy… http://instagram.com/p/xTLB12vwZh/ 
Wed Dec 31 17:34:22 PST 2014 --  Oliver will be my new year's kiss again #Oliver #MommasBoy http://instagram.com/p/xSwX6TvwaV/ 
Wed Dec 31 15:37:11 PST 2014 --  2015 Goals https://vine.co/v/MPiK1Bhdxpg 
Wed Dec 31 16:12:45 PST 2014 --  Start the new year with soft beautiful hair free skin! Book with me at EWC Centinnial for my training… http://instagram.com/p/xSnCK_PwfF/ 
Tue Dec 30 22:15:14 PST 2014 --  New year, new butts.
Tue Dec 30 12:05:32 PST 2014 --  it's been a weird year pic.twitter.com/bxvxreccAj
Thu Dec 18 17:53:42 PST 2014 --  how kids dance these days pic.twitter.com/ey5u5VM8dX
Tue Dec 30 13:20:23 PST 2014 --  Help a homegirl out! ・・・ Anybody in Las Vegas who wants a free wax service, please book with me!… http://instagram.com/p/xPug16vwZ4/ 
Mon Dec 29 18:38:02 PST 2014 --  When you catch your girl being a Thot in the club http://vine.co/v/Ow7Ojn9WwwV 
Mon Dec 29 21:47:01 PST 2014 --  #Virgo can always see right through your lies,and will continue to sit back and observe you.
Mon Dec 29 22:17:00 PST 2014 --  If you think a #virgo doesn't like you... they probably don't.
Tue Dec 30 00:17:06 PST 2014 --  #Virgos have sharp tongues and can be brutally honest.
Mon Dec 29 17:26:50 PST 2014 --  Anybody in Las Vegas who wants a free wax service, please book with me! #EuropeanWaxCenter #EWC #FreeWax http://instagram.com/p/xNl691vwcg/ 
Sun Dec 28 18:43:00 PST 2014 --  when you find out someone ate the snacks you were hiding pic.twitter.com/NX1xcPEd4E
Sun Dec 28 18:47:03 PST 2014 --  #Virgos may be fussy or picky or bossy at times, but keep in mind, their intentions are always good.
Sun Dec 28 19:43:28 PST 2014 --  When someone blocks you, but you still end up on their timeline pic.twitter.com/QLhs6Fiyuf
Sat Dec 27 22:08:24 PST 2014 --  Me as my last day at supercuts gets closer lol http://instagram.com/p/xI8jeLPwUf/ 
Sat Dec 27 20:53:32 PST 2014 --  One point in my life all 3 cats were with me on the chair this just happened too! #MyBabies #CatMomma http://instagram.com/p/xIz_OwvwY-/ 
Sat Dec 27 20:12:14 PST 2014 --  JFC the holiday Chrachel cooks killed me! I swear @RachLWhitehurst & I would be friends IRL
Fri Dec 26 20:13:08 PST 2014 --  When you get an unexpected DM pic.twitter.com/CURuxsq2Ok
