Tue Aug 18 17:40:50 PDT 2015 --  Yo al ver el hastag #MotivosParaViolarALosMuertos pic.twitter.com/Eb7CItWfBO
Thu Dec 25 19:15:01 PST 2014 --  ¡Buenas noches! Esperamos que hayan pasado una excelente Navidad. Estos son nuestros deseos: http://bit.ly/1zi2NmP  pic.twitter.com/OtBefmcwF7
Wed Dec 24 18:54:06 PST 2014 --  Algunas mujeres no tienen madre :( básicamente #SePasanDeVerga :'(
Wed Dec 24 17:22:35 PST 2014 --  Que esta Navidad llene de alegría y salud a sus familias y que sus sueños se hagan realidad. ¡Feliz Navidad! pic.twitter.com/KT7QglQTUI
Sun Dec 21 19:15:57 PST 2014 --  #ResumeTuAñoEnTresPalabras: 'increíble, exitoso, hermoso' justo en ese orden :'D
Sun Dec 21 19:07:35 PST 2014 --  Sabía que estaba haciendo las cosas mal, conocía el peligro, estaba consciente.
Sun Dec 21 19:06:41 PST 2014 --  Sinceramente no esperaba expresarme así de ti, tú que llegaste a significar lo más bonito para mi.
Sun Dec 21 14:18:03 PST 2014 --  Luis Videgaray sí ejercía recursos públicos Aristegui Noticias - http://m.aristeguinoticias.com/1312/mexico/cuando-compro-la-casa-de-malinalco-videgaray-si-ejercia-recursos-publicos/ … #YaMeCansé10 pic.twitter.com/JpAFwowQQe
Sun Dec 21 14:35:49 PST 2014 --  " @winpecam: #YaMeCanse10 y a quien se los reclamamos??? Ya basta de impunidad!!!!!! pic.twitter.com/P27oa8kbUO"
Sun Dec 21 14:32:06 PST 2014 --  Jajaja justo esa es mi expresión :( pic.twitter.com/A77euSq6YQ
Fri Dec 19 21:51:31 PST 2014 --  Me sorprende que exista #YaMeCanse9, pero me sorprende aún más que sigan sin ponerle el acento :(
Thu Dec 18 22:39:22 PST 2014 --  Alguien conoce el nombre de la canción de fondo durante la promo de Basquetbol en @espn?@NBAonESPN2
Thu Dec 18 19:41:23 PST 2014 --  #QueLindoSeriaQueEnEl2015 tuviésemos #UnMexicoJusto Menos impunidad Mas justicia #TodosSomosAyotzinapa pic.twitter.com/j4yh3nvVHR
Thu Dec 18 22:22:39 PST 2014 --  Hasta ahora esta valiendo la pena la desvelada x)
Thu Dec 18 22:18:05 PST 2014 --  Brizuela 100 mil? D:
Thu Dec 18 22:16:05 PST 2014 --  #QueLindoSeriaQueEnEl2015 me dieras el sí :3
Wed Dec 17 06:49:39 PST 2014 --  #Enginners pic.twitter.com/vRdL38wz26
Mon Dec 15 19:50:07 PST 2014 --  " @DoiorDeHuevos: #TeQuieroMéxico por esto http://twitter.com/DoiorDeHuevos/status/544671247725256704/photo/1pic.twitter.com/PZx6yFHcaN "// definitivamente, no cambio de nacionalidad
Mon Dec 15 19:46:46 PST 2014 --  Hola me gusta el rock #AsiLigoYo
Mon Dec 15 19:54:22 PST 2014 --  Yo los besos los doy a ojo cerrado y corazón abierto.... #AsiLigoYo
Sun Dec 14 18:55:27 PST 2014 --  #YaMeCanse5 10 tweets por segundo... contra los BOTS y hashtags pic.twitter.com/ThUfhCMj6A
Sun Dec 14 18:52:26 PST 2014 --  #arbitrovendido o #ArbitroComprado igual, vale verga.
Sun Dec 14 18:35:25 PST 2014 --  #RojaPor respirar. pic.twitter.com/yMoMbnaJgr
Sun Dec 14 18:18:09 PST 2014 --  —¡Hola! Señor arbitro me preguntaba si est... —Roja #arbitrovendido
Sun Dec 14 18:06:21 PST 2014 --  #AlMomento Aficionados del América van hacia el Ángel para celebrar a Paul Delgadillo. pic.twitter.com/C0RXNu4Sq3
Sun Dec 14 17:49:24 PST 2014 --  Si esto no te indigna no eres mexicano no importa si eres de derecha o izquierda tienes el mismo gobierno #YaMeCanse5 pic.twitter.com/UA5VLocDC7
Sun Dec 14 18:08:35 PST 2014 --  YA LEVANTA LA COPA PAUL DELGADILLO, México te está esperando.
Sun Dec 14 18:04:48 PST 2014 --  #ComproTitulosComoElAmerica ahora me doy cuenta de lo fácil que es comprar partidos en 15 minutos que dura un medio tiempo.
Sun Dec 14 17:53:24 PST 2014 --  En Televisa hablan de "Superioridad Americanista" no mamen...son once contra ocho; que asco #SerAguila
Sun Dec 14 17:45:46 PST 2014 --  #SerAguila ser naco, ser farol, ser ordinario, ser corriente, ser común, ser vulgar, ser hablador, ser americanista sinónimos todos. :)
Sun Dec 14 17:46:03 PST 2014 --  #SerAguila es lo mas naco que existe en el mundo
Sun Dec 14 17:36:35 PST 2014 --  Muéranse de algo verga! #SerTigre
Sun Dec 14 17:35:11 PST 2014 --  Puta madre Arbitro!! ¬¬
Sun Dec 14 15:57:52 PST 2014 --  Despiden DT con torneo en curso Se miente en torno a un jugador LASTIMADO-CASTIGADO Inician compras con torneo en curso Super motivados.
Sat Dec 13 15:45:25 PST 2014 --  Felicidades! @Potros_UAEMex por el Campeonato Apertura 2014 pic.twitter.com/0Sej6pHPe6
Sat Dec 13 17:47:21 PST 2014 --  ¡Felicidades Potros! Campeones de la @SegundaDivFMF #OrgullosamenteUAEM pic.twitter.com/iSADsFvqI5
Fri Dec 12 20:15:17 PST 2014 --  #TipicoDeLaNavidad Abrazar familiares que ni tu mamá sabía que existían
Fri Dec 12 06:48:34 PST 2014 --  Aunque digan que el fútbol es para entorpecer a los mexicanos, aunque existan intereses que orbitan alrededor de él. Me gusta #VamosTigres
Fri Dec 12 06:45:15 PST 2014 --  Lo único que deseo en este momento en acabar; acabar ya.
Thu Dec 11 21:52:04 PST 2014 --  - ¿Le faltará un amor a este loco corazón para lograr la autorealizacion? - No lo sé. - Ayúdame a descubrirlo :3
Thu Dec 11 21:48:55 PST 2014 --  En lo que llevó de vida no me he enamorado. He perdido el sueño por alguien? Claro, pero se han comportado como espejismos, irreales.
Thu Dec 11 21:45:19 PST 2014 --  #MiChicaIdeal debe ser inteligente y hermosa (desde mi percepción, claro). Debe ser algo parecida a mi y al mismo tiempo ser diferente.
Thu Dec 11 21:43:07 PST 2014 --  A estudiar!!!
Thu Dec 11 21:42:48 PST 2014 --  Tan sólo dos dias más y oficialmente de vacaciones :'D
Thu Dec 11 21:42:21 PST 2014 --  Voy bien n.n la suerte esta de mi lado, dedicación muchacho, dedicación!
Thu Dec 11 17:26:55 PST 2014 --  #FINALENLUP Tigres!!
Thu Dec 11 17:10:32 PST 2014 --  #StrappyResponde2 vendrás a Toluca? Ven a Toluca :D
Wed Dec 10 21:39:08 PST 2014 --  #TerriblesMisGanasDe dejar de sentirme así. pic.twitter.com/NCjMrrXAD1
Mon Dec 08 07:03:15 PST 2014 --  Yeah! pic.twitter.com/5sxUInO8ng
Sat Dec 06 07:17:21 PST 2014 --  Hay que ser MUY PENDEJO o CORRUPTO p/darle dinero a @teletonmexico #TeletonMexico #SonriedeCorazon #NiUnPesoAlTeleton pic.twitter.com/K4ijBNLVhJ
Sat Dec 06 13:10:55 PST 2014 --  Creo que afloje un poco al final. Nada que no tenga remedio.
Sat Dec 06 13:10:23 PST 2014 --  Creo que sobreviví
Sat Dec 06 13:10:04 PST 2014 --  Hoy acabaron los Sábados, literal.
Fri Dec 05 21:45:14 PST 2014 --  Quizás sí eras tú, pero no era el momento.
Fri Dec 05 21:47:40 PST 2014 --  Gastaba mis letras con alguien que no sabía leer.
Fri Dec 05 21:36:40 PST 2014 --  Te encuentras en la fase A de este plan, #NoLaCagues!!
Fri Dec 05 21:29:03 PST 2014 --  Muy linda, accesible y encantadora; podríamos tener un futuro muy lindo.
Fri Dec 05 21:14:25 PST 2014 --  Este tipo de cosas ya son mamadas ¿Qué mierda pensaba? Manifiestate, pero no te pases de verga. #YaMeCansé pic.twitter.com/VTJ1QAqUeS
Fri Dec 05 07:30:31 PST 2014 --  pic.twitter.com/jsIRMINHKc
Thu Dec 04 19:51:16 PST 2014 --  #YaMeCanse2 desafortunadamente parece que se pierde interés! La gente lo esta "superando"
Mon Dec 01 15:15:59 PST 2014 --  Cobertura al minuto: marchas y bloqueos por los normalistas http://www.jornada.unam.mx/ultimas/2014/12/01/maestros-de-la-cnte-bloquean-refineria-en-salina-cruz-por-normalistas-1799.html … #Articulo39EPNyaNOeresPresidente pic.twitter.com/eCBu2aFCCE
Sun Nov 30 21:34:21 PST 2014 --  ¿Porque será que eres tan rara? Solo en ocasiones Solo conmigo.
Sun Nov 30 21:21:18 PST 2014 --  Con ganas de encontrar un nuevo amor.
Sun Nov 30 18:17:12 PST 2014 --  Maldita sea! la flojera me invade D:
Sat Nov 29 18:16:30 PST 2014 --  En la recta final es donde mas entrega y entusiasmo debes poner.
Sat Nov 29 14:37:17 PST 2014 --  @Nirvana Check this out http://youtu.be/phTvSGfR0bA  pic.twitter.com/O0l2Xg2QEt
Sat Nov 29 17:08:24 PST 2014 --  "¡Pasamos y ya!"... El nuevo pensamiento conformista y mediocre del americanista.
Sat Nov 29 17:22:49 PST 2014 --  I wanna be yours <3
Sat Nov 29 15:47:04 PST 2014 --  :3 pic.twitter.com/M58C94g0tA
Sat Nov 29 15:45:15 PST 2014 --  Cruzamos miradas...¡Eso es lo importante!
Sat Nov 29 13:48:28 PST 2014 --  Puntos d EPN n respuesta a caso #Ayotzinapa #YaMeCanse http://www.animalpolitico.com/2014/11/pena-nieto-acuerdo-seguridad-comision-anuncio-mensaje-palacio-nacional … /Ley, y también la ley y ley para pic.twitter.com/HrjPQdC3H3
Sat Nov 29 14:39:44 PST 2014 --  Holaaaaaaa :3 soy tu fan! jajaa :'D
Wed Nov 26 22:49:53 PST 2014 --  al final hubo consecuencias; pareciera que no te importó, la vida sigue.
Wed Nov 26 22:02:46 PST 2014 --  Aquellos momentos en los que sufría aquel "Tic Poeta" y podía escribir una linda canción.
Wed Nov 26 22:01:06 PST 2014 --  Cuando le dedicaba "Te quiero - Hombres G" Ella sabía que yo era sincero Y yo sabia que ella me quería.
Tue Nov 25 20:28:55 PST 2014 --  No nos cansamos no nos rendimos ya no tenemos miedo #AyotzinapaSomosTodos #TodosSomosCompas #YaMeCanse pic.twitter.com/akmuO2xTHm
Mon Nov 24 00:01:41 PST 2014 --  Eres solo un capricho de mi corazón, y no te puedo olvidar pues cual si fueras droga estoy adicto a ti.
Sun Nov 23 23:33:46 PST 2014 --  Puta flojera! no puedo acabar :(
Sun Nov 23 23:33:15 PST 2014 --  Al menos yo te extraño.
Sun Nov 23 22:52:48 PST 2014 --  #YaMeCanse pic.twitter.com/m8zzfzWNBN
Sun Nov 23 22:52:08 PST 2014 --  pic.twitter.com/mp83DZyGN2
Sun Nov 23 22:49:56 PST 2014 --  ...Abrázame fuerte, ven corriendo a mi...Te quiero te quiero te quiero :3
Sun Nov 23 22:02:16 PST 2014 --  Me tomaste del brazo y el universo se torno rosa, se volvió perfecto. Inesperado pero necesario. Te quiero...
Sun Nov 23 22:00:14 PST 2014 --  Es raro salir contigo, lo admito; esa sensación de estar haciendo las cosas mal, ¿Debería seguir?
Sun Nov 23 17:57:49 PST 2014 --  No habrá revolución, no lo creo, pero podemos lograr un cambio trascendente en la historia del país #TodosSomosMexico #YaMeCanse
Sun Nov 23 17:51:26 PST 2014 --  México... en pedacitos por la ambición, el interés personal por encima de todo, el lujo y el derroche.. #YaMeCanse pic.twitter.com/SEfFQ4TvZm
Thu Nov 20 21:23:38 PST 2014 --  Me doy cuenta de lo que esta pasando y no me dejo influenciar #YaMeCanse #MéxicoSomosTodos pic.twitter.com/nG1u2qPtna
Sun Nov 16 15:10:21 PST 2014 --  #FueraNarrodelaUNAM #YaMeCanse pic.twitter.com/4wa9T6PyOY
Sun Nov 16 14:20:14 PST 2014 --  Shaun Hill haciendo un Chuck Norris, se lanza el pase a él mismo. http://foxd.tv/SH-QB-SH  #DENvsSTL pic.twitter.com/x8iyJAqnqg
Sun Nov 09 19:17:28 PST 2014 --  No me quiere escuchar, lo había "aceptado" pero no puedo, no puedo, no puedo. Le extraño :'(
Sun Nov 09 12:55:59 PST 2014 --  No sabes quién eres hasta que la pregunta te la haces tu mismo #TiempoDeReflexionar
Sun Nov 09 12:55:16 PST 2014 --  Déjame volver a empezar, será distinto lo prometo.
Sun Nov 09 12:54:21 PST 2014 --  Sé que me equivoqué, reconozco mi culpa. Estoy aquí a tus pies, rogando el perdón; Es un momento en el que haría cualquier cosa...
Sun Nov 09 12:37:38 PST 2014 --  En mí predomina la Inteligencia intrapersonal #Emocionado jaja http://pandemicquiz.com/quiz/10/outcome/121 …
Sun Nov 09 07:02:18 PST 2014 --  #YaMeCanse de todo esto! Conocemos esa vieja estrategia de atacarse a si mismo y luego hacerse el mal entendido #FueElEstado
Sun Nov 09 06:48:41 PST 2014 --  El "Pípila" de @EPN esperando instrucción de "quemar" el Palacio Nacional y que granaderos se "cubran de gloria" pic.twitter.com/z90r4QifCe
Sun Nov 09 00:07:19 PST 2014 --  pic.twitter.com/xt5GHSkeDl #FueElEstado
Sat Nov 08 23:51:24 PST 2014 --  #YaMeCansé de un Estado asesino y represor! Protestar es un derecho, reprimir es un delito. #FueElEstado
Sat Nov 08 23:51:37 PST 2014 --  #YaMeCanse de que crean que los jóvenes somos unos revoltosos pos defender nuestros derechos e ideales y querer un cambio para el país.
Sat Nov 08 23:53:03 PST 2014 --  Granaderos resguardan a encapuchado que quema la puerta d Palacio Nacional #YaMeCanse #AyotzinapaFueElEstado #Zocalo pic.twitter.com/VdeeKHCnrA
Sat Nov 08 23:55:05 PST 2014 --  Me sorprende descubrir que hace apenas unos años era un completo estúpido, estoy muy arrepentido :(
Sat Nov 08 23:53:42 PST 2014 --  Entiendo que soy un patán, y hoy más que nunca me queda claro.
Sat Nov 08 15:59:06 PST 2014 --  Me siento todo desmadrado
Fri Nov 07 14:46:09 PST 2014 --  Estoy en busca de un nuevo amor. El destino está de mi lado pero la suerte se resiste.
Fri Nov 07 14:21:49 PST 2014 --  Hoy te vi con otro; contrario a lo que pensé que iba a sentir, mis sentimientos fueron nulos.
Fri Nov 07 14:11:43 PST 2014 --  Aquí, en clase :D
Fri Nov 07 05:58:35 PST 2014 --  De dormir a las 24 y despertar a las 6 a dormir a las 23 y despertar a las 8 D: #FuckTheLogic
Fri Nov 07 05:55:43 PST 2014 --  Esto de ser responsable... pff u.u estoy fallando :(
Thu Nov 06 20:57:51 PST 2014 --  Creo en el amor a primera vista y también creo en el destino
Thu Nov 06 20:56:54 PST 2014 --  Algo tan profundo como: comprender la diferencia entre "algo mas" y "sólo amigos"
Thu Nov 06 20:51:40 PST 2014 --  Aceptar que es una persona especial que siempre ocupará un lugar especial en mi corazón...porque ella alguna vez fue eso, mi corazón.
Thu Nov 06 20:49:37 PST 2014 --  Una extraña maldición: Intercambiamos miradas y sonrisas;Platicamos;Tiene novio :( me desanimo;Salimos... su novio nos lleva en su carro ._.
Thu Nov 06 20:40:24 PST 2014 --  Un semestre que se fue como agua :')
Mon Nov 03 20:12:27 PST 2014 --  #Ahuevo estas ojeras son producto del esfuerzo putos! Y claro, también lo son por la falta de sueño haha
Sun Nov 02 10:31:37 PST 2014 --  #HappyHallowen pic.twitter.com/k1agZzlTZh
Mon Oct 27 21:36:07 PDT 2014 --  #MePoneDeBuenHumor verla, estar con ella, una gran amiga y quizás algo más.
Mon Oct 27 21:34:37 PDT 2014 --  #MeSupeJodeQue malinterpretes mis intenciones.
Sun Oct 26 16:22:11 PDT 2014 --  #FuturosIngenieros :D pic.twitter.com/2ff9668bci
Sun Oct 26 16:03:49 PDT 2014 --  Anhelo tanto tener alguien, alguien para reír, alguien para abrazar, alguien a quien regalarle mi tiempo.
Sun Oct 26 16:02:11 PDT 2014 --  Salir con un amiga y que la conversación se torne extraña cuando te das cuenta que terminaron hablando de tu vida amorosa.
Sun Oct 26 16:00:54 PDT 2014 --  #NoMeEnojariaSi vienes y me dices que me quieres :3
Sun Oct 26 09:20:52 PDT 2014 --  Flojera, flojera extrema.
Fri Oct 24 21:18:20 PDT 2014 --  " @GastosPendejos: Nos quieren aislados, nos quieren callados, nos quieren con miedo. Ya no más, la historia la construyen los pueblos."
Fri Oct 24 21:15:55 PDT 2014 --  Sólo quiero destacar...
Fri Oct 24 10:23:26 PDT 2014 --  #MiMañanaIdeal sería durmiendo un poco más, sólo un poco mas! :'(
Thu Oct 23 09:18:58 PDT 2014 --  #UniversitariosUnidos #TodosSomosAyotzinapa #AccionGlobalAyotzinapa pic.twitter.com/dGS4l7A3if
Sun Oct 19 18:38:37 PDT 2014 --  Hace 203 años en pleno centro de la ciudad de #Toluca fueron asesinados más de 100 indígenas pic.twitter.com/syMfymgpJ7
Sun Oct 19 17:34:36 PDT 2014 --  #MásNacoQueLaVoz pic.twitter.com/LkVsO5kYBZ
Sun Oct 19 18:00:26 PDT 2014 --  Ver el final de #LaGata es #MásNacoQueLaVoz
Sun Oct 19 17:56:46 PDT 2014 --  #MásNacoQueLaVoz -Ser americanista -Ver televisa -Fan de @EPN -Escuchar al Komander y Reggaeton -Estudiar en el Conalep -Ver Sabadazo
Sun Oct 19 16:45:09 PDT 2014 --  Quiero ir a verla! https://www.youtube.com/watch?v=ZriH9uEDgsI …
Sun Oct 19 16:08:34 PDT 2014 --  Apenas dos meses de #Ingeniería y ya tengo ojeras y veo doble :( pic.twitter.com/qm2RaCwUVC
Sun Oct 19 15:54:56 PDT 2014 --  What do you thing about Mexico? #askPaul you are the best!
Sun Oct 19 15:43:20 PDT 2014 --  @PaulMcCartney ARE YOU DEAD? #askPaul cc @ClareKuehn
Sun Oct 19 15:51:43 PDT 2014 --  Tell me why you cry (8)
Sun Oct 19 15:40:38 PDT 2014 --  Intenté iniciarme en el #Dupsted, a ver que pasa.
Sun Oct 19 15:40:07 PDT 2014 --  No hay nada bueno en la tele los Domingos =( desmotiva...
Sun Oct 19 15:37:39 PDT 2014 --  #LosDomingosSonPara estar de flojo :D
Sun Oct 19 15:29:26 PDT 2014 --  Mi estándar de mujer perfecta lo puso @renibor :3 además de hermosa e inteligente!
Sun Oct 19 09:21:52 PDT 2014 --  Fue en un café...
Sat Oct 18 20:10:56 PDT 2014 --  Se vio lo mismo :( #LaEraChepo
Sat Oct 18 18:12:01 PDT 2014 --  Si las cosas fueran fáciles, cualquiera las haría.
Thu Oct 16 11:39:35 PDT 2014 --  "El hambre mata más que el ébola, pero no es considerado un mal importante; ya que de eso no pueden morir los ricos." pic.twitter.com/xDtwLzVfe0
Wed Oct 15 14:52:19 PDT 2014 --  Una puta decisión marcó mi destino :(
Wed Oct 15 14:51:26 PDT 2014 --  #BaleBergaLaBida :( #PincheYingLee
Sun Oct 12 23:10:56 PDT 2014 --  Sabes que eres mi razón #TresPalabras... Te Quiero Mucho <3
Sun Oct 12 16:24:01 PDT 2014 --  Por alguna razón siento que los panameños nos odian...no sé :( #MexicovsPanama
Sun Oct 12 16:23:20 PDT 2014 --  Pinche partido feo =( #MexicovsPanama
Sun Oct 12 13:04:14 PDT 2014 --  #LaClaveEsta ser tu mismo y cumplir tus sueño sin miedo al que diran! pic.twitter.com/1RLyb7Uh4P
Sun Oct 12 13:04:04 PDT 2014 --  #LaClaveEsta en "no quitar el dedo del renglón" y ser constante.
Fri Oct 10 21:20:20 PDT 2014 --  Mendigo un poco de atención.
Fri Oct 10 20:46:02 PDT 2014 --  Massive Attack, Ciudad de México, octubre 2014 pic.twitter.com/gSlNoHHY18
Fri Oct 10 20:20:43 PDT 2014 --  Pinche estrés! -_-
Tue May 13 19:51:09 PDT 2014 --  Sin ti nada, pero contigo todo.
Wed Oct 08 22:51:06 PDT 2014 --  No es posible que exista tanta mierda en un país tan hermoso como lo es México
Wed Oct 08 22:47:02 PDT 2014 --  No es posible que dejemos impune esto! #AyotzinapaSomosTodos
Wed Oct 08 22:36:53 PDT 2014 --  #QueLindoSeria que me dijeras que si :3
Wed Oct 08 22:02:01 PDT 2014 --  Los jóvenes ya sabemos que este gobierno es capaz de optar por el exterminio si nos considera un estorbo. #AyotzinapaSomosTodos
Wed Oct 08 21:48:36 PDT 2014 --  "En México ser periodista o estudiante son actividades de alto riesgo" #AyotzinapaSomosTodos pic.twitter.com/iPSCSYLVZm
Wed Oct 08 08:50:17 PDT 2014 --  Alguna vez estuvimos solos en su casa....sinceramente #MeQuedeConLasGanas
Wed Oct 08 08:38:16 PDT 2014 --  Te das cuenta que esto va enserio cuando tienes examen cada 15 dlas 9__9 #IngenieríaIndustrial
Sun Oct 05 14:00:53 PDT 2014 --  De alguna manera, siempre que estoy a un paso de tener novia, siempre existe un `pero' que imposibilita todo.
Sun Oct 05 13:56:30 PDT 2014 --  Que tan buena esta #Cantiflas ? Tengo ganas de ir a verla :'(
Sun Oct 05 13:53:46 PDT 2014 --  #ReteArtasGanasDe ir a una buena obra de teatro. No sé...
Sun Oct 05 13:45:49 PDT 2014 --  #CosasQueHagoEnDomingo asistir a bodas #lol
Sun Oct 05 13:39:46 PDT 2014 --  Transformación en Zombie completada.
Sun Sep 28 16:22:50 PDT 2014 --  pic.twitter.com/j8BzOQFtD4
Thu Jul 24 13:11:05 PDT 2014 --  El mundo necesita personas que se tomen en serio esto del amor.
Sun Sep 28 14:23:22 PDT 2014 --  Estoy con ustedes! #TodosSomosPolitecnico
Sun Sep 28 14:22:01 PDT 2014 --  #CreoSerLaUnicaPersona que duerme de las 23hrs a las 12hrs 9_________9
Sun Sep 28 14:20:06 PDT 2014 --  Todos los equipos del #FútbolMexicano se agrandan cuando juegan contra @10Ronaldinho
Sat Sep 27 20:49:44 PDT 2014 --  Mucha tarea! D:
Tue Sep 23 20:49:23 PDT 2014 --  Muero de sueño! 9___9
Tue Sep 23 20:21:35 PDT 2014 --  Siempre tienen novio. Siempre, alguien ya se me adelantó.
Sat Sep 20 21:13:52 PDT 2014 --  Aburrido... D: #ViéndoElBox pic.twitter.com/SHU3WlLkqy
Mon Sep 15 22:06:21 PDT 2014 --  Hoy conmemoramos el CCIV aniversario del inicio de la lucha por la Independencia de #México https://m.facebook.com/story.php?story_fbid=728981677157547&substory_index=0&id=469251493130568 … pic.twitter.com/Fh1BvJWDNo
Tue Sep 16 11:21:06 PDT 2014 --  Un buen libro y un café.
Tue Sep 16 11:19:14 PDT 2014 --  Exámenes! D:
