Thu Jul 30 13:15:07 PDT 2015 --  If had a dollar for every time someone called me ugly I'd be broke because I'm perfect
Tue May 29 00:39:24 PDT 2012 --  Emotion is the surest arbiter of a poetic choice, and it is the priest of all supreme unions in the mind.
Tue May 29 00:38:22 PDT 2012 --  God is not on the side of the big battalions, but on the side of those who shoot best.
Tue May 29 00:37:13 PDT 2012 --  Every violation of truth is not only a sort of suicide in the liar, but is a stab at the health of human society.
Tue May 29 00:36:29 PDT 2012 --  We don't stop playing because we grow old; we grow old because we stop playing.
Mon May 28 21:27:37 PDT 2012 --  Mornings are beautiful and so are you. Hope you wake up early, and shine with smile and beauty. This (cont) http://wl.gs/w1KS0 
Mon May 28 21:26:52 PDT 2012 --  Mornings are beautiful and so are you. Hope you wake up early, and shine with smile and beauty. This (cont) http://wl.gs/4AKS0 
Sat May 26 07:35:25 PDT 2012 --  I dont know what I wanna do today I'm so indecisive but I feel stuck right now
Fri May 25 10:08:22 PDT 2012 --  God is always work in you... That's why you always have to be confident in everything you do. He is not (cont) http://wl.gs/nGOO0 
Fri May 25 10:07:17 PDT 2012 --  Never fear shadows. They simply mean there is some light near by.
Fri May 25 10:06:32 PDT 2012 --  Telling someone we appreciate them is something we often put aside... and soon we realize that we lost (cont) http://wl.gs/SdOO0 
Fri May 25 10:05:45 PDT 2012 --  Anyone can make a living. The supreme duty of every man is to make a life! - Anonymous
Fri May 25 10:05:14 PDT 2012 --  GOD doesnt require u 2 b d best, HE just wants u 2 do ur best & HE will tek ker of d rest.
Fri May 25 09:58:37 PDT 2012 --  You are part of the puzzle of someone else's life. You may never know where you fit but others will (cont) http://wl.gs/8ioO0 
Fri May 25 09:58:24 PDT 2012 --  You are part of the puzzle of someone else's life. You may never know where you fit but others will (cont) http://wl.gs/27oO0 
Fri May 25 09:57:39 PDT 2012 --  Let your love be stronger than your hate and anger. Learn the wisdom of compromise, for it is better to bend a little than to break.
Fri May 25 09:57:11 PDT 2012 --  When you run so fast to get somewhere, you miss the fun of getting there. Life is not a race, so take it (cont) http://wl.gs/7foO0 
Fri May 25 09:56:33 PDT 2012 --  Shoot for the moon... cause even if you miss you will end up in the stars - Les Brown
Fri May 25 09:55:34 PDT 2012 --  When you find yourself in the position to help someone, be happy and feel blessed...because God is (cont) http://wl.gs/tBoO0 
Fri May 25 09:46:17 PDT 2012 --  God in heaven, God above, please protect the friend I love. Sent with a smile, sealed with a kiss, I love my friend who's reading this.
Fri May 25 09:41:08 PDT 2012 --  In the ocean of life, God is our buoyant force. No matter how strong the wind and how gigantic the waves (cont) http://wl.gs/EknO0 
Fri May 25 09:35:11 PDT 2012 --  Daily Prayer: Whatever plans I have in mind, Lord I surrender them to You. I will do the best I can but (cont) http://wl.gs/zSMO0 
Fri May 25 09:33:29 PDT 2012 --  What's the fastest thing on earth? Bullet? Nah... Sound? Not quite. Light? Almost. Answer: Prayer. (cont) http://wl.gs/FMMO0 
Fri May 25 09:32:46 PDT 2012 --  Prayer is an open line to Heaven. No cards to use, no low bat problem, no error, no charging, always (cont) http://wl.gs/akMO0 
Sat May 19 15:35:29 PDT 2012 --  Chelsea came into existence in 1905.Mmmmmmmm......And 2day's date is 19/05....What a great day! Up blues.......
Sat May 19 14:56:16 PDT 2012 --  Congratulations to Chelsea! Champions League!!! Incredible.
Fri May 18 08:29:37 PDT 2012 --  If I speak in the tongues of men and of angels, but have not love, I am a noisy gong or a clanging (cont) http://wl.gs/JiXH0 
Fri May 18 07:44:57 PDT 2012 --  Words and hearts should be handled with care... for words when spoken and hearts when broken are the (cont) http://wl.gs/qXtH0 
Fri May 18 07:43:48 PDT 2012 --  When you love somebody, be ready to take the intensity of emotions. Be jealous, anxious. Love with all (cont) http://wl.gs/UqtH0 
Fri May 18 07:43:04 PDT 2012 --  Being happy all the time is kind of boring.
Fri May 18 07:41:58 PDT 2012 --  It's good to have money and the things that money can buy, but it's good too to check up once in a while (cont) http://wl.gs/EGtH0 
Fri May 18 07:39:55 PDT 2012 --  When everything goes wrong, push! When you wish for something, push! When people don't understand, (cont) http://wl.gs/cwSH0 
Fri May 18 07:38:19 PDT 2012 --  Love is not about finding the right person, but creating the right relationship. It's not about how much (cont) http://wl.gs/fmSH0 
Fri May 18 03:53:53 PDT 2012 --  lyf so short , fuck it ...huh..
Wed May 16 09:12:06 PDT 2012 --  A person is happy if he has a problem and enjoys solving it.
Wed May 16 09:10:59 PDT 2012 --  Being single is cool. No worrying about anyone, no obligations and best of all, no heartaches. But you (cont) http://wl.gs/4yW50 
Sun Jun 21 20:43:25 PDT 2015 --  You know someone means a lot to you when their mood can easily affect yours
Sun Jun 14 17:18:06 PDT 2015 --  “I'm not very good at putting my feelings into words. That's why people misunderstand me.”
Tue Jun 23 01:07:50 PDT 2015 --  Drug Use is Life Abuse. Get High on Life, Not on Drugs.
Fri Jul 17 21:26:12 PDT 2015 --  God doesn’t have Twitter, but I follow Him.
Sat Jun 20 11:40:40 PDT 2015 --  i need more $$$ and less problems
Sun Jun 21 20:22:52 PDT 2015 --  you never realize how crazy you really are, until you start caring about somebody.
Thu Jun 25 12:45:19 PDT 2015 --  i don’t care about anyone else, i just want to be good enough for you
Thu Jun 25 18:47:20 PDT 2015 --  overdosing on overthinking
Fri Jun 26 08:40:33 PDT 2015 --  need someone who will stay with me no matter how hard I am to deal with
Sat Jun 27 17:49:00 PDT 2015 --  the people that actually try to stay in ur life are the only ones u really need
Mon Jun 29 19:18:53 PDT 2015 --  some days I just want to run away, turn off my phone and go somewhere to think all day
Sun Jul 19 01:02:27 PDT 2015 --  Thank God for another day, only by His grace.
Fri Jul 17 10:01:21 PDT 2015 --  Mi bby https://instagram.com/p/5PrDwctRFz/ 
Tue Jul 14 19:14:54 PDT 2015 --  I really could use some sleep right now
Tue Jul 14 19:12:29 PDT 2015 --  Me: *tries to go to bed at a reasonable time* Me: ah yes Me: 4am Me: perfect
Sun Jul 12 18:43:49 PDT 2015 --  Just posted a photo https://instagram.com/p/5Du4FINRLc/ 
Sat Jul 11 21:32:10 PDT 2015 --  Its all about the #location https://instagram.com/p/5BdWOBtRPA/ 
Fri May 22 04:50:02 PDT 2015 --  I notice everything, I just act like I don't.
Fri Jun 05 01:05:02 PDT 2015 --  "I chose to stay with him, for all things he had done right, and not to leave him for the one thing he had done wrong." - The Vow
Wed Jun 03 07:21:25 PDT 2015 --  No matter how much it hurts now, someday you will look back and realize your struggles changed your life for the better
Fri May 22 17:04:07 PDT 2015 --  “The worst distance between two people is misunderstanding.”
Fri May 22 12:56:09 PDT 2015 --  “At one point of your life you’re going to get heartbroken. It’s okay. Life goes on. Even the deepest wounds heal. I promise.”
Fri May 22 12:14:49 PDT 2015 --  "You can be in love and you can be in a relationship. But they're not always the same thing."
Sat Nov 01 17:30:08 PDT 2014 --  some people... pic.twitter.com/mIFDvPikHO
Fri Jan 16 02:51:37 PST 2015 --  ＲＴ ＩＦ ＹＯＵ　ＷＥＲＥ　ＢＯＲＮ　ＩＮ １９９０，１９９１，１９９２，１９９３，１９９４，　１９９５，１９９６，１９９７，１９９８，１９９９ then Follow @FactsGuide they gain you 700 followers now! (:
Wed May 20 13:01:16 PDT 2015 --  Be thankful for the bad things in life. They open your eyes to see the good things you weren't paying attention to before.
Wed May 20 13:02:04 PDT 2015 --  Work hard, stay positive, and good things will happen.
Fri May 29 03:34:27 PDT 2015 --  I pray we have a new song to sing this new era
Wed May 27 16:10:11 PDT 2015 --  i have to be successful because i love expensive things
Tue May 26 22:53:18 PDT 2015 --  What tribe are you ?? #_SpectraNetNewLook_
Tue May 26 15:40:10 PDT 2015 --  It's been long since I shouted UP NEPA @CoolFMNigeria
Wed May 20 07:57:54 PDT 2015 --  I'm not okay but I smile.
Sun May 24 06:13:06 PDT 2015 --  Someone u've known for 5months can be more loyal than the person u've known for 5yrs. The length of a friendship doesn't determine loyalty.
Sat May 23 23:40:00 PDT 2015 --  How much was Judas Iscariot given to betray Jesus? #WizkidExpensiveShiitVideo
Sat May 23 23:40:16 PDT 2015 --  Where was jesus first miracle perfomed? #WizkidExpensiveShiitVideo
Sat May 23 23:39:32 PDT 2015 --  Who was Jacob and Esau's mother? #WizkidExpensiveShiitVideo
Sat May 23 23:36:47 PDT 2015 --  Who is called a father of many nation's? #WizkidExpensiveShiitVideo
Sat May 23 23:36:31 PDT 2015 --  Who said, "Repent ye; for the kingdom of heaven is at hand." #WizkidExpensiveShiitVideo
Sat May 23 23:36:14 PDT 2015 --  Who was the father of Samson? #WizkidExpensiveShiitVideo
Sat May 23 23:35:59 PDT 2015 --  Which disciple walked on water? #WizkidExpensiveShiitVideo
Sat May 23 23:35:46 PDT 2015 --  Who parted the red sea? #WizkidExpensiveShiitVideo
Sat May 23 23:35:29 PDT 2015 --  How many of the lepers who came to Jesus were healed? #WizkidExpensiveShiitVideo
Sat May 23 23:35:12 PDT 2015 --  How many daughters did Lot have? #WizkidExpensiveShiitVideo
Sat May 23 23:34:53 PDT 2015 --  According to Jesus, who knows the time of the arrival of the saviour? #WizkidExpensiveShiitVideo
Sat May 23 23:34:35 PDT 2015 --  Who was swallowed by a fish in the bible? #WizkidExpensiveShiitVideo
Sat May 23 23:34:21 PDT 2015 --  What did Lot's wife turn to when she looked back? #WizkidExpensiveShiitVideo
Sat May 23 23:33:48 PDT 2015 --  Who was the first angel mentioned in the Bible? #WizkidExpensiveShiitVideo
Mon May 11 02:20:35 PDT 2015 --  Tune in as Newman Street Season 2 hits your screens on AIT at 7.30pm every Monday from 11/5/15. #NewmanStreetTV #RT pic.twitter.com/Zz8oSfc2bZ
Sat May 23 22:03:41 PDT 2015 --  Being in a relationship is not about kissing, dates or showing off. It's about being with the person who makes you happy.
Sat May 23 23:33:20 PDT 2015 --  Mention a name in the Bible that starts with "E #WizkidExpensiveShiitVideo
Sat May 23 23:30:42 PDT 2015 --  Who betrayed Jesus_____? #WizkidExpensiveShiitVideo
Sat May 23 23:30:20 PDT 2015 --  I hate when you sit in class and do absolutely nothing like, I could do this shit in the comfort of my own bed.
Sat May 23 23:30:01 PDT 2015 --  if you go after a guy you know has a girlfriend i have a few questions for you 1. why 2. why
Sat May 23 23:29:42 PDT 2015 --  Job lived in the land of ________? #WizkidExpensiveShiitVideo
Sat May 23 23:30:02 PDT 2015 --  What type of Fish swallowed Jonah ________? #WizkidExpensiveShiitVideo
Sat May 23 23:29:27 PDT 2015 --  Who was thrown into the lion's den _____? #WizkidExpensiveShiitVideo
Sat May 23 23:27:06 PDT 2015 --  Who was the Greatest Judge in the bible? #WizkidExpensiveShiitVideo
Sat May 23 23:26:47 PDT 2015 --  Which disciple of Jesus was a tax collector? #WizkidExpensiveShiitVideo
Mon May 18 21:10:13 PDT 2015 --  i literally have no idea what im gonna do if i dont end up rich
Mon May 18 07:28:47 PDT 2015 --  I would close my eyes to sleep but didn't #dream no more.
Sun Apr 19 07:58:01 PDT 2015 --  If you want it, work for it. It's that simple.
Sun Apr 19 07:59:06 PDT 2015 --  Love doesn't need to be perfect, it needs to be true.
Thu May 14 11:30:03 PDT 2015 --  I need someone who will actually stay by my side, no matter what mood I'm in.
Sat May 16 06:25:26 PDT 2015 --  Me Bowlin undada d sunny, Gz camera 360
Thu May 14 14:41:32 PDT 2015 --  MUSIC: DJ Khaled – How Many Times Ft. Lil Wayne, Big Sean & Chris Brown http://wp.me/p5ZI7U-1pj 
Thu May 14 14:40:25 PDT 2015 --  It could be purple, it could be pink depending on how you mix the shit.
Sun Mar 01 21:29:29 PST 2015 --  Grateful to God
Tue Feb 24 23:31:18 PST 2015 --  Education is our passport to the future for tomorrow belongs to the people who prepare for it today. @CasaFeranza @FeranzaBlanco
Thu Feb 19 07:03:53 PST 2015 --  Dreaming alone at a pace youll understand.
Tue Oct 28 14:50:41 PDT 2014 --  When you become really close to someone, you can hear their voice in your head when you read their texts.
Fri Apr 25 02:03:53 PDT 2014 --  If you dial 3-0-7-5-6-6-6-5-5-5-6-6-6-3-0-7-5-6-6-6-5-5-3-2-1 on a touchtone phone you'll play 'Mary Had a Little Lamb'.
Wed Mar 19 06:36:01 PDT 2014 --  Don't make permanent plans with temporary people.
Thu Mar 20 02:08:10 PDT 2014 --  I want to meet someone who is afraid to lose me.
Thu Mar 20 01:40:02 PDT 2014 --  Yesterday was yesterday, focus on today.
Thu Mar 20 01:30:09 PDT 2014 --  Hardest thing in life is letting go of what you thought was real.
Thu Mar 20 01:30:11 PDT 2014 --  i dont insult people, i describe them
Tue Dec 24 10:17:29 PST 2013 --  Fast replies make me feel like you actually want to talk to me. But slow replies make me think you're talking to someone better.
Wed Mar 19 21:04:46 PDT 2014 --  It is what it is, accept it and move on.
Thu Mar 20 01:00:40 PDT 2014 --  I get so mad when people younger than me have a cooler life than I do.
Tue Mar 11 20:44:27 PDT 2014 --  Once you replace negative thoughts with positive ones, you'll start having positive results.
Fri Mar 07 23:51:45 PST 2014 --  The sentence "Are you as bored as I am?" can be read backwards and still makes sense."
Sun Mar 02 08:16:09 PST 2014 --  I trust God with my life... After all, He gave it to me.
Sat Feb 15 23:20:09 PST 2014 --  The 3 C's of life: Choice, Chance and Change. You must make a CHOICE to take a CHANCE to CHANGE your life."
Fri Jan 31 04:52:02 PST 2014 --  Respect is earned. Honesty is appreciated. Trust is gained. Loyalty is returned.
Sat Jan 25 23:41:01 PST 2014 --  I only respect people who respect me, and I forget people who forget me..
Sun Jan 12 02:04:43 PST 2014 --  3 John 1:2-8
Wed Jan 08 07:00:03 PST 2014 --  I want amazing things to happen to me in 2014.
Sat Dec 21 20:00:51 PST 2013 --  Shit I Don't Like Drama Slow texters Being woke up out my sleep Being bored Low battery Hoes Being lied to
Sun Dec 22 00:19:19 PST 2013 --  Listen carefully to how a person speaks about other people to you. This is how they will speak about you to other people!
Fri Dec 20 00:31:03 PST 2013 --  Care too little...you'll lose them. Care too much...you'll get hurt
Thu Dec 19 01:26:02 PST 2013 --  I care too much, that's how I get hurt.
Wed Dec 18 21:13:22 PST 2013 --  My phone is my Personal Assistant
Wed Dec 18 09:23:16 PST 2013 --  My cell phone is my: watch, camera, flashlight, calculator, and so much more.."
Sun Dec 15 02:31:12 PST 2013 --  Daughter - iPod. Son - iPhone. Mom - iPad. Dad - iPaid.
Fri Dec 13 19:03:36 PST 2013 --  2+2=fish 3+3=eight 7+7=triangle Only smart people will get this. RT if you get it.
Wed Dec 11 03:20:50 PST 2013 --  When you're mad at someone you love, be careful what you say because your mind gets angry but your heart still cares.
Tue Dec 10 02:30:32 PST 2013 --  That moment of joy when you find money in your pocket.
Tue Dec 10 00:30:33 PST 2013 --  I hate when I'm listening to music really loud and I have to keep pausing it because I constantly think I'm hearing my name being called.
Mon Dec 09 22:31:32 PST 2013 --  If a man says you're ugly, he's being mean. If a woman says you're ugly, she's jealous. If a little kid says you're ugly, then you're ugly.
Fri Dec 06 22:54:03 PST 2013 --  If you want me to trust you just be real and honest.
Sun Dec 01 02:55:30 PST 2013 --  Live your life the way that you want to live it, don’t let other people live it for you."
Sun Dec 01 02:26:30 PST 2013 --  Always be strong enough to let go, and be smart enough to wait for what you deserve."
Thu Nov 21 09:16:15 PST 2013 --  It's crazy how fast things can change.
Thu Nov 21 07:46:50 PST 2013 --  Be thankful for what you have. Work hard for what you don't have.
Wed Nov 20 10:49:03 PST 2013 --  I hear a lot, see a lot. I just don't say anything
Wed Nov 20 06:49:11 PST 2013 --  Our generation is fucked up when it comes to trust, loyalty, and relationships..
Sat Nov 16 22:58:07 PST 2013 --  Single nigga life!"
Mon Nov 11 15:32:54 PST 2013 --  Twitter makes me want to have drinks with people I've never met, and Facebook makes me want to throw drinks at people I already know."
Fri Nov 01 03:37:49 PDT 2013 --  Hoping this month is a GOOD month.
Wed Oct 30 23:14:34 PDT 2013 --  To all the seeds that follow me protect your essence Born with less, but you still precious
Wed Oct 30 10:42:30 PDT 2013 --  I'm not afraid of commitment. I'm afraid of committing to someone who won't commit to me."
Wed Oct 30 10:40:46 PDT 2013 --  I don't trust many people, because people have a habit of fucking me over."
Sat Oct 26 01:19:54 PDT 2013 --  I jst gat mi old tracks back#
Sat Oct 19 14:07:58 PDT 2013 --  Unless you've lived my life, you can't judge me."
Sat Oct 19 14:06:56 PDT 2013 --  "Tweeting" is so much more better than "Updating my Facebook Status""
Fri Oct 18 14:58:09 PDT 2013 --  Those songs that express the feelings you can't say." pic.twitter.com/GD0Mqnekxt
Fri Sep 20 01:50:29 PDT 2013 --  Play your Man like a football and Watch another Girl catch him like a goal keeper..you will regret watching the replay..
Wed Sep 18 14:26:38 PDT 2013 --  You know you're going 2 jail if Segun Arinze is presented as an eye witness !!
Wed Sep 18 14:24:02 PDT 2013 --  U gave a deaf man $10million to hide 4 u. When u returned he had become blind too. How will u ask 4 ur money back?
Fri Oct 18 14:54:01 PDT 2013 --  I'm not Competing wit anyone, if u get there b4 me Congrats! Life is an Express road, Overtaking is allowed, but speed kills, so watch it!"
Fri Oct 18 08:05:11 PDT 2013 --  Too bored to stay home. Too lazy to go out.
Fri Oct 18 08:04:49 PDT 2013 --  Play with her hair and finger, do it guys, girls like it."
Fri Oct 18 07:58:50 PDT 2013 --  Never allow anyone to disrespect you and have them think that it's ok to do so.
Fri Oct 18 08:02:58 PDT 2013 --  Think a little less, live a little more."
Thu Oct 17 23:21:03 PDT 2013 --  Purposely holding your feelings back because you know it's for the best.
Mon Oct 14 02:33:04 PDT 2013 --  You'll never understand until it happens to you.
Mon Oct 14 02:30:58 PDT 2013 --  95% of teenagers check their cellphone before even brushing their teeth in the morning!
Fri Oct 11 10:32:40 PDT 2013 --  Being broke is soaking garri, but allowing it to rise is poverty!
Sun Oct 13 00:21:18 PDT 2013 --  Being in love means being yourself. So when you find someone who accepts and appreciates you for who and what you are, never let them go"
Sat Oct 12 23:41:31 PDT 2013 --  If you never thank God after every smile…. Then, why do you blame him for every tear?
Sat Oct 12 04:56:05 PDT 2013 --  Maturity comes with experience, not age.
Sat Oct 12 02:30:54 PDT 2013 --  In an interview, Bill Gates told: I appoint the laziest person to do the hardest job, because they will find an easiest way to do it.
Fri Apr 26 13:48:10 PDT 2013 --  Always believe in God, because there are some questions that even Google can't answer.
Wed Jul 10 11:51:25 PDT 2013 --  Nigerian musicians are gradually ruining me. Now when I hear a pastor say "First of all.." My mind completes it with "go down low"
Wed Jul 10 11:51:54 PDT 2013 --  Teacher: what do u call a bee that lives in America? Akpos: USB
Thu Oct 10 22:45:52 PDT 2013 --  Think of a number. Double it. Add six. Half it. Take away the number you started with. Your answer is three. Mind=Blown
Fri Oct 11 00:49:04 PDT 2013 --  Making one person smile can change the world. Maybe not the whole world, but their world."
Fri Oct 11 00:48:00 PDT 2013 --  I don't need anyone who doesn't need me."
Fri Oct 11 00:13:59 PDT 2013 --  Worst feeling in the world is knowing you did the best you could, and it still wasn't good enough.
Fri Oct 11 00:45:13 PDT 2013 --  Come back, I miss you like crazy"
Fri Oct 11 00:30:19 PDT 2013 --  I remember when we used to talk everyday, I miss that.
Sun Sep 15 07:43:58 PDT 2013 --  Life is beautiful,money is the makeup... If money can't solve your problems then it is spiritual.
Thu Oct 03 21:15:10 PDT 2013 --  Appreciate what you have before it turns into what you have.
Fri Oct 04 03:30:32 PDT 2013 --  RT If You Ever Had A Crush On Twitter
Fri Oct 04 03:24:27 PDT 2013 --  I miss my childhood: no homework, no wake up early, no exam, no stress, no problems in life.
Thu Oct 03 09:59:19 PDT 2013 --  RT if you ever played any of these Basketball Football Volleyball Baseball Soccer Tennis Golf Cheer Track Dance
Thu Oct 03 10:01:16 PDT 2013 --  Girls think of what 2 wear while guys think of how 2 take them off....what an irony !!"
Thu Oct 03 09:36:41 PDT 2013 --  Sometimes it feels like the lyrics to a song you're listening to were written just for you."
Tue Oct 01 20:34:34 PDT 2013 --  There comes a time when you have to decide to turn the page or close the book.
Sun Sep 08 02:17:00 PDT 2013 --  If I call my Gf in d middle of d night and a Guy answers d phone... "It better be Jesus" :|
Wed Oct 02 11:59:36 PDT 2013 --  Lady Gaga, Eminem to headline first YouTube Music Awards http://feedproxy.google.com/~r/reuters/rns_ent/~3/BaE4vymzm3o/story01.htm …
Mon Sep 30 08:00:52 PDT 2013 --  L.I.F.E. [L]ive [I]t [F]ully [E]veryday
Tue Oct 01 01:00:17 PDT 2013 --  When life gives you a hundred reasons to cry, show life that you have a thousand reasons to smile.
Fri Sep 06 13:37:18 PDT 2013 --  You are fighting for extra food at a friends burial ceremony, You need serious Prayers!!!
Sun Sep 29 11:41:13 PDT 2013 --  everybody has gone through something that has changed them in a way that they could never go back to the person they once were"
Sun Sep 29 08:22:05 PDT 2013 --  Stay real, stay loyal, or stay away from me
Sun Sep 29 03:20:14 PDT 2013 --  One smile, can start a friendship.One word, can end a fight. One look, can save a relationship. One person can change your life."
Sun Sep 29 03:17:15 PDT 2013 --  follow me i follow back follow me i follow back follow me i follow back follow me i follow back follow me i follow back "
Fri Sep 27 08:46:36 PDT 2013 --  RT if you're in college/university
Sun Sep 29 00:36:36 PDT 2013 --  Lord, all I ask for His ur favour upon my Life, connection, Power and more Dollar# pic.twitter.com/0YghxXnqiE
Sun Sep 29 00:30:11 PDT 2013 --  Rick Ross and his African sister
Sun Sep 29 00:28:18 PDT 2013 --  retwet nd comnt pic.twitter.com/caMpJLJroj
Sun Sep 29 00:23:29 PDT 2013 --  Happi sundy# al mi real G's pic.twitter.com/3kNvUlpgBc
Sun Sep 29 00:20:18 PDT 2013 --  Twenty children can not play for 20years# pic.twitter.com/3j5RnJ3Ya2
Fri Sep 27 14:20:09 PDT 2013 --  Re-tweet if you know a #veteran w/ #tech expertise. HP wants to harness that talent w/ our @HPExpertOne certification http://bit.ly/18uXQgf 
Sat Sep 28 13:28:12 PDT 2013 --  Anger stimulates the region of the brain responsible for producing honesty which is why the truth comes out when a person is angry.
Sat Sep 28 09:37:43 PDT 2013 --  : The problem with the world is that the intelligent people are full of doubts and the stupid ones are full of confidence."
Sat Sep 28 09:35:38 PDT 2013 --  " @OneMoreJoke: How come that men can run so fast, and women can talk so much? Men have 3 legs, and women have 4 lips!"
Sat Sep 28 08:27:48 PDT 2013 --  You can go ahead and pretend we're strangers, but I've seen you naked before.
Sat Sep 28 09:29:07 PDT 2013 --  Are you stuck inside a world you hate? Are you sick of everyone around? With their big fake smiles and stupid lies." - Simple Plan"
Sat Sep 28 08:18:29 PDT 2013 --  Don’t be afraid of death, be afraid of an unlived life.
Sat Sep 28 09:22:22 PDT 2013 --  " My life, my choices, my mistakes."
Sat Sep 28 09:18:00 PDT 2013 --  Good times become good memories, bad times become good lessons."
Thu Aug 01 14:23:30 PDT 2013 --  if you want me to follow you go follow @femaiethings and RT when done :)x
Fri Sep 27 14:00:50 PDT 2013 --  A real boyfriend can tell when his girl's happy, mad, sad, being sarcastic, on her period & even lying, because that's his girl.
Sat Sep 28 06:15:57 PDT 2013 --  According to old myths, the inability to fall asleep at night means you're awake in someone's dream"
Fri Sep 27 08:34:12 PDT 2013 --  Wiz Khalifa states that he spends about $10,000 on weed every month.
Sat Sep 28 06:07:34 PDT 2013 --  My biggest problem is that: I give people Chance... After Chance... After Chance... After Chance... After Chance... After Chance..."
Sat Sep 28 04:55:08 PDT 2013 --  43% of iPhone users said they would rather give up wearing shoes for a week than go without their phone for a week.
Sat Sep 28 05:54:14 PDT 2013 --  When you wake up around 2-3am without any reason, there's an 80% chance that someone is staring at you."
Tue Sep 24 22:30:42 PDT 2013 --  Everything is possible. Including nothing.
Sat Sep 28 03:03:08 PDT 2013 --  Teacher: So where did you go this winter break? Student 1: I went to Australia. Student 2: I went to Korea. Me: I left my room twice.
Fri Sep 27 20:57:46 PDT 2013 --  I love it when someone's laugh is funnier than the joke.
Sat Sep 28 03:49:17 PDT 2013 --  if you're using ios7 and your battery is draining like hell, go to Settings > General > Background App Refresh > switch it to OFF [spread]
Sat Sep 28 02:34:14 PDT 2013 --  Soteriophobia is a word that describes a person who refuses to get too attached to people out of fear of being disappointed.
Sat Sep 28 02:18:37 PDT 2013 --  While dreaming, everything you see in that dream, you’ve actually seen before in real life.
Fri Sep 27 02:30:56 PDT 2013 --  The happiest people dont necessarily have the best of everything but they make the most of everything.
Thu Sep 26 01:15:19 PDT 2013 --  Don't beg for anyone to stay in your life. If they want to be a part of your life, they will stay.
Fri Sep 27 10:04:35 PDT 2013 --  study....stud....stu....st....s....sl....sle....slee....sleep
Thu Sep 26 16:27:52 PDT 2013 --  I was smiling yesterday, I'm smiling today, and I will smile tomorrow simply cause life is too short to cry for anything. "
Thu Sep 26 15:51:40 PDT 2013 --  SCHOOL: 2 + 2 = 4 HOMEWORK: 2 + 4 + 2 = 8 EXAM: Juan has 4 apples, his train is 7 minutes early, calculate the suns mass.
Thu Sep 26 14:01:15 PDT 2013 --  Sitting too close to the TV won't ruin your eyesight.
Thu Sep 26 11:51:33 PDT 2013 --  If a person is looking into your eyes for more than 6 seconds without blinking he/she either wants to kill you or get laid with you!
Thu Sep 26 11:22:30 PDT 2013 --  If you love someone, showing is better than just telling it. If you don't love them anymore, telling is better than showing it."
Thu Sep 26 11:21:26 PDT 2013 --  Enjoy everything, You might not get to experience it twice."
Thu Sep 26 02:22:23 PDT 2013 --  I love those people you can joke around with and have so much fun with and then have a deep conversation with and it’s not weird at all."
Tue Sep 24 15:07:44 PDT 2013 --  my tweet wasn't about you, but if the shoe fits, lace that bitch up and wear it."
Tue Sep 24 12:46:31 PDT 2013 --  chillin out der
Tue Sep 24 12:41:54 PDT 2013 --  "@chisxm_: good quality headphones make such a difference when listening to music"
Tue Sep 24 11:12:40 PDT 2013 --  "Hakuna Matata" is a Swahili phrase that literally translates to "There are no worries.""
Tue Sep 24 11:00:04 PDT 2013 --  Preach the need for change, but never reform too much at once.
Tue Sep 24 08:15:36 PDT 2013 --  Music is so influential on the brain that the type you listen to actually has the ability to change the way you think and look at the world
Tue Sep 24 08:14:02 PDT 2013 --  Smart people are more prone to depression. This is because the smarter you are the more you realize how much you don't know
Tue Sep 24 00:35:28 PDT 2013 --  #RT if you're still up and you know you should be sleep.
Tue Sep 24 00:32:32 PDT 2013 --  There's "hell" in hello, "good" in goodbye, "lie" in believe, "over" in lover, "end" in friend, "ex" in "next", & "if" in life."
Tue Sep 24 00:10:24 PDT 2013 --  And a beautiful morning to y'all."
Mon Sep 23 14:36:41 PDT 2013 --  Today wasn't oky#
Thu Jul 18 12:41:49 PDT 2013 --  This GOLD iPhone COULD be yours. RETWEET this Tweet & Follow @besttextmsgs The winners will be chosen Tonight!! pic.twitter.com/4y6YegxWgT
Thu Jul 11 06:56:36 PDT 2013 --  " @Notebook: Its simple.. Never lie to someone who trusts you, and never trust someone who lies to you."
Thu Jul 11 06:50:36 PDT 2013 --  Don't make decisions when you're angry. Don't make promises when you're happy."
Sun Jul 07 22:41:18 PDT 2013 --  Who are you without your instagram and twitter followers? Ever wonder who's benefittin off of these trends you "up on"?"
Fri Jul 05 08:42:48 PDT 2013 --  Some of y'all would still be unknown if it wasn't for social networks."
Fri Jul 05 08:15:40 PDT 2013 --  " @Fact: Studies show that men and women experience the same amount of emotion but women tend to be more honest about them."
Fri Jul 05 08:00:06 PDT 2013 --  Don't choose the better person, choose the person who makes you better........
Fri Jul 05 08:05:00 PDT 2013 --  "Love is that condition in which the happiness of another person is essential to your own." -Robert A. Heinlein"
Fri Jul 05 07:38:40 PDT 2013 --  If you find something you love doin you won't have a problem getting to it"
Fri Jul 05 07:28:09 PDT 2013 --  These females so soft (rick ross voice) Lmmfao
Fri Jul 05 07:24:48 PDT 2013 --  Marrying your best friend eliminates the risk of divorce by over 70%. These marriages are more likely to last a lifetime.
Fri Jul 05 07:35:24 PDT 2013 --  Friday needs to hurry so the boo n i can go out"
